name,n_taxa,n_trees,n_reticulations,msa_size,sites_per_tree,sampling_type,simulation_type,celine_params,brlen_scaler,seqgen_params,near_zero_branches_raxml,n_equal_tree_pairs,true_network_weirdness,true_network_path,fixed_reticulation_prob,inferred_network_path,likelihood_type,brlen_linkage_type,start_type,timeout,n_random_start_networks,n_parsimony_start_networks,runtime_inference,use_partitioned_msa,n_reticulations_inferred,bic_true,logl_true,bic_inferred,logl_inferred,bic_raxml,logl_raxml,rf_absolute_raxml,rf_relative_raxml,rf_absolute_inferred,rf_relative_inferred,msa_patterns,unrooted_softwired_network_distance,unrooted_hardwired_network_distance,unrooted_displayed_trees_distance,rooted_softwired_network_distance,rooted_hardwired_network_distance,rooted_displayed_trees_distance,rooted_tripartition_distance,rooted_path_multiplicity_distance,rooted_nested_labels_distance
/home/luttersh/NetRAX/experiments/data/datasets_t_25_r_3_unpartitioned_0/0_0,25,8,3,8000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.2107623984876767| 'lambda': 17.525242958039563| 'nu': 0.05257572887411869| 'no_of_leaves': 25| 'no_of_hybrids': 3| 'ratio': 0.12| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_t_25_r_3_unpartitioned_0/0_0_true_network.nw,0.5,/home/luttersh/NetRAX/experiments/data/datasets_t_25_r_3_unpartitioned_0/0_0_AVERAGE_LINKED_FROM_RAXML_inferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,12.177999999999999,False,0.0,169773.3302,-84081.06431,172597.9696,-85566.62043,172597.9695,-85566.62038,-1,-1,-1,-1,6154,0.45,0.4,1.0,0.488372093,0.46875,1.0,0.6,0.2881355932,0.6315789474
/home/luttersh/NetRAX/experiments/data/datasets_t_25_r_4_unpartitioned_0/0_0,25,16,4,16000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.15696946555063665| 'lambda': 21.173503405805548| 'nu': 0.06352051021741664| 'no_of_leaves': 25| 'no_of_hybrids': 4| 'ratio': 0.16| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_t_25_r_4_unpartitioned_0/0_0_true_network.nw,0.5,/home/luttersh/NetRAX/experiments/data/datasets_t_25_r_4_unpartitioned_0/0_0_AVERAGE_LINKED_FROM_RAXML_inferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,6088.755,True,0.0,239991.5887,-118654.2755,251251.2201,-124387.2849,251251.2202,-124387.285,-1,-1,-1,-1,8599,0.4358974359,0.3666666667,0.9375,0.5625,0.3870967742,0.8666666667,0.6111111111,0.2413793103,0.65
/home/luttersh/NetRAX/experiments/data/datasets_t_25_r_4_unpartitioned_0/0_0,25,16,4,16000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.15696946555063665| 'lambda': 21.173503405805548| 'nu': 0.06352051021741664| 'no_of_leaves': 25| 'no_of_hybrids': 4| 'ratio': 0.16| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_t_25_r_4_unpartitioned_0/0_0_true_network.nw,0.5,/home/luttersh/NetRAX/experiments/data/datasets_t_25_r_4_unpartitioned_0/0_0_AVERAGE_LINKED_FROM_RAXML_inferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,9.627,False,0.0,239991.5887,-118654.2755,251251.2201,-124387.2849,251251.2202,-124387.285,-1,-1,-1,-1,8599,0.4358974359,0.3666666667,0.9375,0.5625,0.3870967742,0.8666666667,0.6111111111,0.2413793103,0.65
/home/luttersh/NetRAX/experiments/data/datasets_t_30_r_1_unpartitioned_0/0_0,30,2,1,2000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.16367993760961122| 'lambda': 23.46630710013343| 'nu': 0.07039892130040029| 'no_of_leaves': 30| 'no_of_hybrids': 1| 'ratio': 0.03333333333333333| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_t_30_r_1_unpartitioned_0/0_0_true_network.nw,0.5,/home/luttersh/NetRAX/experiments/data/datasets_t_30_r_1_unpartitioned_0/0_0_AVERAGE_LINKED_FROM_RAXML_inferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,32.329,True,0.0,35135.7681,-17127.800059999998,35310.75285,-17237.29663,35310.7528,-17237.2966,-1,-1,-1,-1,1256,0.03571428571,0.03571428571,1.0,0.1875,0.1612903226,1.0,0.21875,0.1111111111,0.2941176471
/home/luttersh/NetRAX/experiments/data/datasets_t_30_r_1_unpartitioned_0/0_0,30,2,1,2000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.16367993760961122| 'lambda': 23.46630710013343| 'nu': 0.07039892130040029| 'no_of_leaves': 30| 'no_of_hybrids': 1| 'ratio': 0.03333333333333333| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_t_30_r_1_unpartitioned_0/0_0_true_network.nw,0.5,/home/luttersh/NetRAX/experiments/data/datasets_t_30_r_1_unpartitioned_0/0_0_AVERAGE_LINKED_FROM_RAXML_inferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,4.657,False,0.0,35135.7681,-17127.800059999998,35310.75285,-17237.29663,35310.7528,-17237.2966,-1,-1,-1,-1,1256,0.03571428571,0.03571428571,1.0,0.1875,0.1612903226,1.0,0.21875,0.1111111111,0.2941176471
/home/luttersh/NetRAX/experiments/data/datasets_t_30_r_2_unpartitioned_0/0_0,30,4,2,4000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.11152074494035756| 'lambda': 22.27164872915325| 'nu': 0.06681494618745974| 'no_of_leaves': 30| 'no_of_hybrids': 2| 'ratio': 0.06666666666666667| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_t_30_r_2_unpartitioned_0/0_0_true_network.nw,0.5,/home/luttersh/NetRAX/experiments/data/datasets_t_30_r_2_unpartitioned_0/0_0_AVERAGE_LINKED_FROM_RAXML_inferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,193.505,True,0.0,59791.20481,-29299.14481,61307.74755,-30104.197160000003,61307.74756,-30104.19717,-1,-1,-1,-1,2091,0.2702702703,0.3235294118,1.0,0.4047619048,0.4736842105,1.0,0.5128205128,0.2857142857,0.5365853659
/home/luttersh/NetRAX/experiments/data/datasets_t_30_r_2_unpartitioned_0/0_0,30,4,2,4000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.11152074494035756| 'lambda': 22.27164872915325| 'nu': 0.06681494618745974| 'no_of_leaves': 30| 'no_of_hybrids': 2| 'ratio': 0.06666666666666667| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_t_30_r_2_unpartitioned_0/0_0_true_network.nw,0.5,/home/luttersh/NetRAX/experiments/data/datasets_t_30_r_2_unpartitioned_0/0_0_AVERAGE_LINKED_FROM_RAXML_inferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,7.099,False,0.0,59791.20481,-29299.14481,61307.74755,-30104.197160000003,61307.74756,-30104.19717,-1,-1,-1,-1,2091,0.2702702703,0.3235294118,1.0,0.4047619048,0.4736842105,1.0,0.5128205128,0.2857142857,0.5365853659
/home/luttersh/NetRAX/experiments/data/datasets_t_30_r_3_unpartitioned_0/0_0,30,8,3,8000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.1902929297179029| 'lambda': 17.058096512278187| 'nu': 0.05117428953683456| 'no_of_leaves': 30| 'no_of_hybrids': 3| 'ratio': 0.1| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_t_30_r_3_unpartitioned_0/0_0_true_network.nw,0.5,/home/luttersh/NetRAX/experiments/data/datasets_t_30_r_3_unpartitioned_0/0_0_AVERAGE_LINKED_FROM_RAXML_inferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,331.4,True,0.0,141944.6716,-70092.7598,149033.8214,-73711.66507,149033.8207,-73711.66472,-1,-1,-1,-1,5165,0.375,0.4324324324,1.0,0.4186046512,0.4871794872,1.0,0.5609756098,0.3194444444,0.5909090909
/home/luttersh/NetRAX/experiments/data/datasets_t_30_r_3_unpartitioned_0/0_0,30,8,3,8000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.1902929297179029| 'lambda': 17.058096512278187| 'nu': 0.05117428953683456| 'no_of_leaves': 30| 'no_of_hybrids': 3| 'ratio': 0.1| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_t_30_r_3_unpartitioned_0/0_0_true_network.nw,0.5,/home/luttersh/NetRAX/experiments/data/datasets_t_30_r_3_unpartitioned_0/0_0_AVERAGE_LINKED_FROM_RAXML_inferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,11.722000000000001,False,0.0,141944.6716,-70092.7598,149033.8214,-73711.66507,149033.8207,-73711.66472,-1,-1,-1,-1,5165,0.375,0.4324324324,1.0,0.4186046512,0.4871794872,1.0,0.5609756098,0.3194444444,0.5909090909
/home/luttersh/NetRAX/experiments/data/datasets_t_30_r_4_unpartitioned_0/0_0,30,16,4,16000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.14127536404203972| 'lambda': 24.31536763126028| 'nu': 0.07294610289378084| 'no_of_leaves': 30| 'no_of_hybrids': 4| 'ratio': 0.13333333333333333| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_t_30_r_4_unpartitioned_0/0_0_true_network.nw,0.5,/home/luttersh/NetRAX/experiments/data/datasets_t_30_r_4_unpartitioned_0/0_0_AVERAGE_LINKED_FROM_RAXML_inferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,3746.455,True,0.0,266481.9156,-131815.0698,277460.0012,-137408.7649,277460.0011,-137408.7648,-1,-1,-1,-1,9544,0.3720930233,0.5128205128,0.9375,0.5961538462,0.7173913043,0.7857142857,0.75,0.475,0.8148148148
/home/luttersh/NetRAX/experiments/data/datasets_t_30_r_4_unpartitioned_0/0_0,30,16,4,16000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.14127536404203972| 'lambda': 24.31536763126028| 'nu': 0.07294610289378084| 'no_of_leaves': 30| 'no_of_hybrids': 4| 'ratio': 0.13333333333333333| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_t_30_r_4_unpartitioned_0/0_0_true_network.nw,0.5,/home/luttersh/NetRAX/experiments/data/datasets_t_30_r_4_unpartitioned_0/0_0_AVERAGE_LINKED_FROM_RAXML_inferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,16.887999999999998,False,0.0,266481.9156,-131815.0698,277460.0012,-137408.7649,277460.0011,-137408.7648,-1,-1,-1,-1,9544,0.3720930233,0.5128205128,0.9375,0.5961538462,0.7173913043,0.7857142857,0.75,0.475,0.8148148148
/home/luttersh/NetRAX/experiments/data/datasets_t_35_r_1_unpartitioned_0/0_0,35,2,1,2000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.31896702301133867| 'lambda': 8.705623025104291| 'nu': 0.026116869075312875| 'no_of_leaves': 35| 'no_of_hybrids': 1| 'ratio': 0.02857142857142857| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_t_35_r_1_unpartitioned_0/0_0_true_network.nw,0.5,/home/luttersh/NetRAX/experiments/data/datasets_t_35_r_1_unpartitioned_0/0_0_AVERAGE_LINKED_FROM_RAXML_inferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,74.95100000000002,True,0.0,60989.841179999996,-29992.88932,61234.47606,-30137.51926,61234.47603999999,-30137.51925,-1,-1,-1,-1,1877,0.1142857143,0.1428571429,1.0,0.4186046512,0.4418604651,1.0,0.4772727273,0.2839506173,0.5833333333
/home/luttersh/NetRAX/experiments/data/datasets_t_35_r_1_unpartitioned_0/0_0,35,2,1,2000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.31896702301133867| 'lambda': 8.705623025104291| 'nu': 0.026116869075312875| 'no_of_leaves': 35| 'no_of_hybrids': 1| 'ratio': 0.02857142857142857| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_t_35_r_1_unpartitioned_0/0_0_true_network.nw,0.5,/home/luttersh/NetRAX/experiments/data/datasets_t_35_r_1_unpartitioned_0/0_0_AVERAGE_LINKED_FROM_RAXML_inferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,7.185,False,0.0,60989.841179999996,-29992.88932,61234.47606,-30137.51926,61234.47603999999,-30137.51925,-1,-1,-1,-1,1877,0.1142857143,0.1428571429,1.0,0.4186046512,0.4418604651,1.0,0.4772727273,0.2839506173,0.5833333333
/home/luttersh/NetRAX/experiments/data/datasets_t_35_r_2_unpartitioned_0/0_0,35,4,2,4000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.245555949743871| 'lambda': 18.085028382917457| 'nu': 0.05425508514875237| 'no_of_leaves': 35| 'no_of_hybrids': 2| 'ratio': 0.05714285714285714| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_t_35_r_2_unpartitioned_0/0_0_true_network.nw,0.5,/home/luttersh/NetRAX/experiments/data/datasets_t_35_r_2_unpartitioned_0/0_0_AVERAGE_LINKED_FROM_RAXML_inferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,279.715,True,0.0,88217.7754,-43445.32143,90657.00239,-44712.33251,90657.00244,-44712.332539999996,-1,-1,-1,-1,3104,0.225,0.1891891892,1.0,0.3555555556,0.3414634146,1.0,0.4186046512,0.2051282051,0.4444444444
/home/luttersh/NetRAX/experiments/data/datasets_t_35_r_2_unpartitioned_0/0_0,35,4,2,4000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.245555949743871| 'lambda': 18.085028382917457| 'nu': 0.05425508514875237| 'no_of_leaves': 35| 'no_of_hybrids': 2| 'ratio': 0.05714285714285714| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_t_35_r_2_unpartitioned_0/0_0_true_network.nw,0.5,/home/luttersh/NetRAX/experiments/data/datasets_t_35_r_2_unpartitioned_0/0_0_AVERAGE_LINKED_FROM_RAXML_inferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,11.841,False,0.0,88217.7754,-43445.32143,90657.00239,-44712.33251,90657.00244,-44712.332539999996,-1,-1,-1,-1,3104,0.225,0.1891891892,1.0,0.3555555556,0.3414634146,1.0,0.4186046512,0.2051282051,0.4444444444
/home/luttersh/NetRAX/experiments/data/datasets_t_35_r_3_unpartitioned_0/0_0,35,8,3,8000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.6328282211425958| 'lambda': 5.180800593740336| 'nu': 0.015542401781221007| 'no_of_leaves': 35| 'no_of_hybrids': 3| 'ratio': 0.08571428571428572| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_t_35_r_3_unpartitioned_0/0_0_true_network.nw,0.5,/home/luttersh/NetRAX/experiments/data/datasets_t_35_r_3_unpartitioned_0/0_0_AVERAGE_LINKED_FROM_RAXML_inferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,2308.212,True,0.0,353395.7059,-175744.6195,360619.1717,-179431.6077,360619.1673,-179431.6055,-1,-1,-1,-1,7991,0.4363636364,0.2368421053,1.0,0.53125,0.3,1.0,0.4186046512,0.1923076923,0.4680851064
/home/luttersh/NetRAX/experiments/data/datasets_t_35_r_3_unpartitioned_0/0_0,35,8,3,8000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.6328282211425958| 'lambda': 5.180800593740336| 'nu': 0.015542401781221007| 'no_of_leaves': 35| 'no_of_hybrids': 3| 'ratio': 0.08571428571428572| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_t_35_r_3_unpartitioned_0/0_0_true_network.nw,0.5,/home/luttersh/NetRAX/experiments/data/datasets_t_35_r_3_unpartitioned_0/0_0_AVERAGE_LINKED_FROM_RAXML_inferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,25.465,False,0.0,353395.7059,-175744.6195,360619.1717,-179431.6077,360619.1673,-179431.6055,-1,-1,-1,-1,7991,0.4363636364,0.2368421053,1.0,0.53125,0.3,1.0,0.4186046512,0.1923076923,0.4680851064
/home/luttersh/NetRAX/experiments/data/datasets_t_35_r_4_unpartitioned_0/0_0,35,16,4,16000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.30928043523761894| 'lambda': 16.058538072635486| 'nu': 0.048175614217906455| 'no_of_leaves': 35| 'no_of_hybrids': 4| 'ratio': 0.11428571428571428| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_t_35_r_4_unpartitioned_0/0_0_true_network.nw,0.5,/home/luttersh/NetRAX/experiments/data/datasets_t_35_r_4_unpartitioned_0/0_0_AVERAGE_LINKED_FROM_RAXML_inferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,11712.203000000001,True,0.0,468084.6449,-232533.4536,502326.5193,-249760.2763,502326.5194,-249760.2763,-1,-1,-1,-1,14773,0.5897435897,0.4545454545,1.0,0.6629213483,0.4666666667,1.0,0.6470588235,0.2804878049,0.6727272727
/home/luttersh/NetRAX/experiments/data/datasets_t_35_r_4_unpartitioned_0/0_0,35,16,4,16000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.30928043523761894| 'lambda': 16.058538072635486| 'nu': 0.048175614217906455| 'no_of_leaves': 35| 'no_of_hybrids': 4| 'ratio': 0.11428571428571428| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_t_35_r_4_unpartitioned_0/0_0_true_network.nw,0.5,/home/luttersh/NetRAX/experiments/data/datasets_t_35_r_4_unpartitioned_0/0_0_AVERAGE_LINKED_FROM_RAXML_inferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,42.071999999999996,False,0.0,468084.6449,-232533.4536,502326.5193,-249760.2763,502326.5194,-249760.2763,-1,-1,-1,-1,14773,0.5897435897,0.4545454545,1.0,0.6629213483,0.4666666667,1.0,0.6470588235,0.2804878049,0.6727272727
/home/luttersh/NetRAX/experiments/data/datasets_t_40_r_1_unpartitioned_0/0_0,40,2,1,2000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.22696268888481438| 'lambda': 14.807912368688532| 'nu': 0.0444237371060656| 'no_of_leaves': 40| 'no_of_hybrids': 1| 'ratio': 0.025| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_t_40_r_1_unpartitioned_0/0_0_true_network.nw,0.5,/home/luttersh/NetRAX/experiments/data/datasets_t_40_r_1_unpartitioned_0/0_0_AVERAGE_LINKED_FROM_RAXML_inferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,63.067,True,0.0,52893.53853,-25882.280169999998,53578.91491,-26247.54791999999,53578.9149,-26247.54791999999,-1,-1,-1,-1,1734,0.119047619,0.1707317073,1.0,0.2,0.2093023256,1.0,0.2888888889,0.1294117647,0.3404255319
/home/luttersh/NetRAX/experiments/data/datasets_t_40_r_1_unpartitioned_0/0_0,40,2,1,2000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.22696268888481438| 'lambda': 14.807912368688532| 'nu': 0.0444237371060656| 'no_of_leaves': 40| 'no_of_hybrids': 1| 'ratio': 0.025| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_t_40_r_1_unpartitioned_0/0_0_true_network.nw,0.5,/home/luttersh/NetRAX/experiments/data/datasets_t_40_r_1_unpartitioned_0/0_0_AVERAGE_LINKED_FROM_RAXML_inferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,9.506,False,0.0,52893.53853,-25882.280169999998,53578.91491,-26247.54791999999,53578.9149,-26247.54791999999,-1,-1,-1,-1,1734,0.119047619,0.1707317073,1.0,0.2,0.2093023256,1.0,0.2888888889,0.1294117647,0.3404255319
/home/luttersh/NetRAX/experiments/data/datasets_t_40_r_2_unpartitioned_0/0_0,40,4,2,4000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.2183503267515414| 'lambda': 23.326629244776523| 'nu': 0.06997988773432957| 'no_of_leaves': 40| 'no_of_hybrids': 2| 'ratio': 0.05| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_t_40_r_2_unpartitioned_0/0_0_true_network.nw,0.5,/home/luttersh/NetRAX/experiments/data/datasets_t_40_r_2_unpartitioned_0/0_0_AVERAGE_LINKED_FROM_RAXML_inferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,276.397,True,0.0,84974.7512,-41756.41693,88961.68007,-43797.81308,88961.68006,-43797.81307,-1,-1,-1,-1,2983,0.2745098039,0.3617021277,1.0,0.3965517241,0.44,1.0,0.5,0.2608695652,0.5454545455
/home/luttersh/NetRAX/experiments/data/datasets_t_40_r_2_unpartitioned_0/0_0,40,4,2,4000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.2183503267515414| 'lambda': 23.326629244776523| 'nu': 0.06997988773432957| 'no_of_leaves': 40| 'no_of_hybrids': 2| 'ratio': 0.05| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_t_40_r_2_unpartitioned_0/0_0_true_network.nw,0.5,/home/luttersh/NetRAX/experiments/data/datasets_t_40_r_2_unpartitioned_0/0_0_AVERAGE_LINKED_FROM_RAXML_inferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,10.093,False,0.0,84974.7512,-41756.41693,88961.68007,-43797.81308,88961.68006,-43797.81307,-1,-1,-1,-1,2983,0.2745098039,0.3617021277,1.0,0.3965517241,0.44,1.0,0.5,0.2608695652,0.5454545455
/home/luttersh/NetRAX/experiments/data/datasets_t_40_r_3_unpartitioned_0/0_0,40,8,3,8000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.2492525200508471| 'lambda': 13.697907973071743| 'nu': 0.04109372391921523| 'no_of_leaves': 40| 'no_of_hybrids': 3| 'ratio': 0.075| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_t_40_r_3_unpartitioned_0/0_0_true_network.nw,0.5,/home/luttersh/NetRAX/experiments/data/datasets_t_40_r_3_unpartitioned_0/0_0_AVERAGE_LINKED_FROM_RAXML_inferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,1601.516,True,0.0,215665.372,-106805.9238,221791.9237,-109945.2561,221791.9235,-109945.256,-1,-1,-1,-1,7063,0.28,0.3043478261,1.0,0.320754717,0.3541666667,1.0,0.4807692308,0.25,0.5357142857
/home/luttersh/NetRAX/experiments/data/datasets_t_40_r_3_unpartitioned_0/0_0,40,8,3,8000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.2492525200508471| 'lambda': 13.697907973071743| 'nu': 0.04109372391921523| 'no_of_leaves': 40| 'no_of_hybrids': 3| 'ratio': 0.075| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_t_40_r_3_unpartitioned_0/0_0_true_network.nw,0.5,/home/luttersh/NetRAX/experiments/data/datasets_t_40_r_3_unpartitioned_0/0_0_AVERAGE_LINKED_FROM_RAXML_inferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,24.565,False,0.0,215665.372,-106805.9238,221791.9237,-109945.2561,221791.9235,-109945.256,-1,-1,-1,-1,7063,0.28,0.3043478261,1.0,0.320754717,0.3541666667,1.0,0.4807692308,0.25,0.5357142857
/home/luttersh/NetRAX/experiments/data/datasets_t_40_r_4_unpartitioned_0/0_0,40,16,4,16000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.2339462618940898| 'lambda': 19.234334360561654| 'nu': 0.05770300308168496| 'no_of_leaves': 40| 'no_of_hybrids': 4| 'ratio': 0.1| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_t_40_r_4_unpartitioned_0/0_0_true_network.nw,0.5,/home/luttersh/NetRAX/experiments/data/datasets_t_40_r_4_unpartitioned_0/0_0_AVERAGE_LINKED_FROM_RAXML_inferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,9420.503,True,0.0,455065.7011,-225941.913,470490.9308,-233761.4816,470490.9307,-233761.4816,-1,-1,-1,-1,14445,0.4393939394,0.5555555556,1.0,0.5810810811,0.6206896552,1.0,0.6440677966,0.38,0.6875
