name,n_taxa,n_trees,n_reticulations,msa_size,sites_per_tree,sampling_type,simulation_type,celine_params,brlen_scaler,seqgen_params,near_zero_branches_raxml,n_equal_tree_pairs,true_network_weirdness,true_network_path,fixed_reticulation_prob,runtime_raxml,inferred_network_path,likelihood_type,brlen_linkage_type,start_type,timeout,n_random_start_networks,n_parsimony_start_networks,runtime_inference,use_partitioned_msa,n_reticulations_inferred,bic_true,logl_true,bic_inferred,logl_inferred,bic_raxml,logl_raxml,rf_absolute_raxml,rf_relative_raxml,rf_absolute_inferred,rf_relative_inferred,msa_patterns,unrooted_softwired_network_distance,unrooted_hardwired_network_distance,unrooted_displayed_trees_distance,rooted_softwired_network_distance,rooted_hardwired_network_distance,rooted_displayed_trees_distance,rooted_tripartition_distance,rooted_path_multiplicity_distance,rooted_nested_labels_distance
/home/luttersh/NetRAX/experiments/data/datasets_A_norandom_40_3_run_0_0/0_0,40,8,3,8000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.21321369031223686| 'lambda': 15.254312549877039| 'nu': 0.045762937649631116| 'no_of_leaves': 40| 'no_of_hybrids': 3| 'ratio': 0.075| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_A_norandom_40_3_run_0_0/0_0_true_network.nw,0.5,93.13799999999999,/home/luttersh/NetRAX/experiments/data/datasets_A_norandom_40_3_run_0_0/0_0_BEST_LINKED_FROM_RAXML_inferred_network.nw,BEST,LINKED,FROM_RAXML,0,0,0,1534.967,True,3.0,195593.7241,-96770.09985,195622.9881,-96784.73186,200497.5602,-99298.07435,-1,-1,-1,-1,6610,0.0,0.025,1.0,0.01724137931,0.0243902439,1.0,0.04761904762,0.02409638554,0.1276595745
/home/luttersh/NetRAX/experiments/data/datasets_A_norandom_40_3_run_0_0/0_0,40,8,3,8000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.21321369031223686| 'lambda': 15.254312549877039| 'nu': 0.045762937649631116| 'no_of_leaves': 40| 'no_of_hybrids': 3| 'ratio': 0.075| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_A_norandom_40_3_run_0_0/0_0_true_network.nw,0.5,93.13799999999999,/home/luttersh/NetRAX/experiments/data/datasets_A_norandom_40_3_run_0_0/0_0_AVERAGE_LINKED_FROM_RAXML_inferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,1628.461,True,3.0,195593.7241,-96770.09985,195606.8864,-96776.68102,200497.5602,-99298.07435,-1,-1,-1,-1,6610,0.0,0.025,1.0,0.01724137931,0.0243902439,1.0,0.04761904762,0.02409638554,0.1276595745
/home/luttersh/NetRAX/experiments/data/datasets_A_norandom_40_3_run_10_0/0_0,40,8,3,8000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.308613376694987| 'lambda': 20.383492062128553| 'nu': 0.06115047618638566| 'no_of_leaves': 40| 'no_of_hybrids': 3| 'ratio': 0.075| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_A_norandom_40_3_run_10_0/0_0_true_network.nw,0.5,111.169,/home/luttersh/NetRAX/experiments/data/datasets_A_norandom_40_3_run_10_0/0_0_BEST_LINKED_FROM_RAXML_inferred_network.nw,BEST,LINKED,FROM_RAXML,0,0,0,1947.3220000000001,True,3.0,229486.7275,-113716.6016,229590.3724,-113768.424,240478.475,-119288.5318,-1,-1,-1,-1,7303,0.0,0.2666666667,1.0,0.4805194805,0.3191489362,1.0,0.36,0.1978021978,0.3703703704
/home/luttersh/NetRAX/experiments/data/datasets_A_norandom_40_3_run_10_0/0_0,40,8,3,8000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.308613376694987| 'lambda': 20.383492062128553| 'nu': 0.06115047618638566| 'no_of_leaves': 40| 'no_of_hybrids': 3| 'ratio': 0.075| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_A_norandom_40_3_run_10_0/0_0_true_network.nw,0.5,111.169,/home/luttersh/NetRAX/experiments/data/datasets_A_norandom_40_3_run_10_0/0_0_AVERAGE_LINKED_FROM_RAXML_inferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,2464.049,True,3.0,229486.7275,-113716.6016,229536.3257,-113741.4007,240478.475,-119288.5318,-1,-1,-1,-1,7303,0.0,0.2666666667,1.0,0.4805194805,0.3191489362,1.0,0.36,0.1978021978,0.3703703704
/home/luttersh/NetRAX/experiments/data/datasets_A_norandom_40_3_run_11_0/0_0,40,8,3,8000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.2466902315291123| 'lambda': 11.615621587118945| 'nu': 0.03484686476135684| 'no_of_leaves': 40| 'no_of_hybrids': 3| 'ratio': 0.075| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_A_norandom_40_3_run_11_0/0_0_true_network.nw,0.5,109.134,/home/luttersh/NetRAX/experiments/data/datasets_A_norandom_40_3_run_11_0/0_0_BEST_LINKED_FROM_RAXML_inferred_network.nw,BEST,LINKED,FROM_RAXML,0,0,0,1467.5970000000002,True,3.0,234487.103,-116216.7893,234643.2695,-116294.8726,242541.64899999998,-120320.1188,-1,-1,-1,-1,7329,0.03773584906,0.0487804878,1.0,0.07272727273,0.09302325581,1.0,0.09302325581,0.04761904762,0.1666666667
/home/luttersh/NetRAX/experiments/data/datasets_A_norandom_40_3_run_11_0/0_0,40,8,3,8000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.2466902315291123| 'lambda': 11.615621587118945| 'nu': 0.03484686476135684| 'no_of_leaves': 40| 'no_of_hybrids': 3| 'ratio': 0.075| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_A_norandom_40_3_run_11_0/0_0_true_network.nw,0.5,109.134,/home/luttersh/NetRAX/experiments/data/datasets_A_norandom_40_3_run_11_0/0_0_AVERAGE_LINKED_FROM_RAXML_inferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,1252.076,True,3.0,234487.103,-116216.7893,234673.3306,-116309.9031,242541.64899999998,-120320.1188,-1,-1,-1,-1,7329,0.03773584906,0.0487804878,1.0,0.07272727273,0.09302325581,1.0,0.09302325581,0.04761904762,0.1666666667
/home/luttersh/NetRAX/experiments/data/datasets_A_norandom_40_3_run_13_0/0_0,40,8,3,8000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.2831112728598565| 'lambda': 19.551050054603543| 'nu': 0.05865315016381063| 'no_of_leaves': 40| 'no_of_hybrids': 3| 'ratio': 0.075| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_A_norandom_40_3_run_13_0/0_0_true_network.nw,0.5,97.995,/home/luttersh/NetRAX/experiments/data/datasets_A_norandom_40_3_run_13_0/0_0_BEST_LINKED_FROM_RAXML_inferred_network.nw,BEST,LINKED,FROM_RAXML,0,0,0,1339.122,True,3.0,177455.8474,-87701.16155,177508.5498,-87727.5127,188113.8829,-93106.23573,-1,-1,-1,-1,6189,0.0,0.09523809524,1.0,0.1578947368,0.1162790698,1.0,0.1777777778,0.1573033708,0.3396226415
/home/luttersh/NetRAX/experiments/data/datasets_A_norandom_40_3_run_13_0/0_0,40,8,3,8000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.2831112728598565| 'lambda': 19.551050054603543| 'nu': 0.05865315016381063| 'no_of_leaves': 40| 'no_of_hybrids': 3| 'ratio': 0.075| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_A_norandom_40_3_run_13_0/0_0_true_network.nw,0.5,97.995,/home/luttersh/NetRAX/experiments/data/datasets_A_norandom_40_3_run_13_0/0_0_AVERAGE_LINKED_FROM_RAXML_inferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,1498.339,True,3.0,177455.8474,-87701.16155,177508.8491,-87727.66235,188113.8829,-93106.23573,-1,-1,-1,-1,6189,0.0,0.09523809524,1.0,0.1578947368,0.1162790698,1.0,0.1777777778,0.1573033708,0.3396226415
/home/luttersh/NetRAX/experiments/data/datasets_A_norandom_40_3_run_14_0/0_0,40,8,3,8000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.5900935537961527| 'lambda': 7.912969960012992| 'nu': 0.023738909880038978| 'no_of_leaves': 40| 'no_of_hybrids': 3| 'ratio': 0.075| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_A_norandom_40_3_run_14_0/0_0_true_network.nw,0.5,152.59,/home/luttersh/NetRAX/experiments/data/datasets_A_norandom_40_3_run_14_0/0_0_BEST_LINKED_FROM_RAXML_inferred_network.nw,BEST,LINKED,FROM_RAXML,0,0,0,1912.6270000000002,True,3.0,331716.0133,-164831.2445,331846.7039,-164896.5898,343545.2856,-170821.9371,-1,-1,-1,-1,7964,0.0,0.1818181818,1.0,0.3043478261,0.2,1.0,0.2173913043,0.1149425287,0.2040816327
/home/luttersh/NetRAX/experiments/data/datasets_A_norandom_40_3_run_14_0/0_0,40,8,3,8000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.5900935537961527| 'lambda': 7.912969960012992| 'nu': 0.023738909880038978| 'no_of_leaves': 40| 'no_of_hybrids': 3| 'ratio': 0.075| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_A_norandom_40_3_run_14_0/0_0_true_network.nw,0.5,152.59,/home/luttersh/NetRAX/experiments/data/datasets_A_norandom_40_3_run_14_0/0_0_AVERAGE_LINKED_FROM_RAXML_inferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,2517.321,True,3.0,331716.0133,-164831.2445,331795.9033,-164871.1895,343545.2856,-170821.9371,-1,-1,-1,-1,7964,0.0,0.2444444444,1.0,0.3802816901,0.2608695652,1.0,0.2765957447,0.1573033708,0.2745098039
/home/luttersh/NetRAX/experiments/data/datasets_A_norandom_40_3_run_15_0/0_0,40,8,3,8000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.4997627843608048| 'lambda': 9.759275778735116| 'nu': 0.029277827336205348| 'no_of_leaves': 40| 'no_of_hybrids': 3| 'ratio': 0.075| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_A_norandom_40_3_run_15_0/0_0_true_network.nw,0.5,137.236,/home/luttersh/NetRAX/experiments/data/datasets_A_norandom_40_3_run_15_0/0_0_BEST_LINKED_FROM_RAXML_inferred_network.nw,BEST,LINKED,FROM_RAXML,0,0,0,2113.696,True,3.0,294652.7034,-146299.5895,294790.6087,-146368.5422,311373.0843,-154735.8364,-1,-1,-1,-1,7840,0.0,0.1162790698,1.0,0.1891891892,0.1590909091,1.0,0.1590909091,0.09302325581,0.1666666667
