name,n_taxa,n_trees,n_reticulations,msa_size,sites_per_tree,sampling_type,simulation_type,celine_params,brlen_scaler,seqgen_params,near_zero_branches_raxml,n_equal_tree_pairs,true_network_weirdness,true_network_path,fixed_reticulation_prob,inferred_network_path,likelihood_type,brlen_linkage_type,start_type,timeout,n_random_start_networks,n_parsimony_start_networks,runtime_inference,use_partitioned_msa,n_reticulations_inferred,bic_true,logl_true,bic_inferred,logl_inferred,bic_raxml,logl_raxml,rf_absolute_raxml,rf_relative_raxml,rf_absolute_inferred,rf_relative_inferred,msa_patterns,unrooted_softwired_network_distance,unrooted_hardwired_network_distance,unrooted_displayed_trees_distance,rooted_softwired_network_distance,rooted_hardwired_network_distance,rooted_displayed_trees_distance,rooted_tripartition_distance,rooted_path_multiplicity_distance,rooted_nested_labels_distance
/home/luttersh/NetRAX/experiments/data/datasets_t_10_r_1_change_reticulation_prob_0/0_0,10,2,1,2000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.1162501029422987| 'lambda': 21.1539154396374| 'nu': 0.0634617463189122| 'no_of_leaves': 10| 'no_of_hybrids': 1| 'ratio': 0.1| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_t_10_r_1_change_reticulation_prob_0/0_0_true_network.nw,0.1,/home/luttersh/NetRAX/experiments/data/datasets_t_10_r_1_change_reticulation_prob_0/0_0_BEST_LINKED_FROM_RAXML_inferred_network.nw,BEST,LINKED,FROM_RAXML,0,0,0,1.263,True,0.0,19408.4125,-9506.1365,19376.8616,-9510.168026000001,19376.8616,-9510.168026000001,-1,-1,-1,-1,503,0.2222222222,0.0,1.0,0.5,0.4,1.0,0.6923076923,0.3043478261,0.8
/home/luttersh/NetRAX/experiments/data/datasets_t_10_r_1_change_reticulation_prob_0/0_0,10,2,1,2000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.1162501029422987| 'lambda': 21.1539154396374| 'nu': 0.0634617463189122| 'no_of_leaves': 10| 'no_of_hybrids': 1| 'ratio': 0.1| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_t_10_r_1_change_reticulation_prob_0/0_0_true_network.nw,0.1,/home/luttersh/NetRAX/experiments/data/datasets_t_10_r_1_change_reticulation_prob_0/0_0_AVERAGE_LINKED_FROM_RAXML_inferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,1.295,True,0.0,19408.40656,-9506.133529,19376.8616,-9510.168026000001,19376.8616,-9510.168026000001,-1,-1,-1,-1,503,0.2222222222,0.0,1.0,0.5,0.4,1.0,0.6923076923,0.3043478261,0.8
/home/luttersh/NetRAX/experiments/data/datasets_t_10_r_1_change_reticulation_prob_0/0_1,10,2,1,2000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.1162501029422987| 'lambda': 21.1539154396374| 'nu': 0.0634617463189122| 'no_of_leaves': 10| 'no_of_hybrids': 1| 'ratio': 0.1| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_t_10_r_1_change_reticulation_prob_0/0_1_true_network.nw,0.2,/home/luttersh/NetRAX/experiments/data/datasets_t_10_r_1_change_reticulation_prob_0/0_1_BEST_LINKED_FROM_RAXML_inferred_network.nw,BEST,LINKED,FROM_RAXML,0,0,0,0.98,True,0.0,18677.15713,-9140.508813,18658.37945,-9150.926948999999,18658.37945,-9150.926948999999,-1,-1,-1,-1,480,0.2222222222,0.0,1.0,0.3636363636,0.2222222222,1.0,0.5833333333,0.2272727273,0.7142857143
/home/luttersh/NetRAX/experiments/data/datasets_t_10_r_1_change_reticulation_prob_0/0_1,10,2,1,2000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.1162501029422987| 'lambda': 21.1539154396374| 'nu': 0.0634617463189122| 'no_of_leaves': 10| 'no_of_hybrids': 1| 'ratio': 0.1| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_t_10_r_1_change_reticulation_prob_0/0_1_true_network.nw,0.2,/home/luttersh/NetRAX/experiments/data/datasets_t_10_r_1_change_reticulation_prob_0/0_1_AVERAGE_LINKED_FROM_RAXML_inferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,1.252,True,0.0,18675.32773,-9139.594114,18658.37945,-9150.926948999999,18658.37945,-9150.926948999999,-1,-1,-1,-1,480,0.2222222222,0.0,1.0,0.3636363636,0.2222222222,1.0,0.5833333333,0.2272727273,0.7142857143
/home/luttersh/NetRAX/experiments/data/datasets_t_10_r_1_change_reticulation_prob_0/0_2,10,2,1,2000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.1162501029422987| 'lambda': 21.1539154396374| 'nu': 0.0634617463189122| 'no_of_leaves': 10| 'no_of_hybrids': 1| 'ratio': 0.1| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_t_10_r_1_change_reticulation_prob_0/0_2_true_network.nw,0.3,/home/luttersh/NetRAX/experiments/data/datasets_t_10_r_1_change_reticulation_prob_0/0_2_BEST_LINKED_FROM_RAXML_inferred_network.nw,BEST,LINKED,FROM_RAXML,0,0,0,4.368,True,1.0,19218.62182,-9411.241156999999,19215.91548,-9409.887988,19224.23157,-9433.853011,-1,-1,-1,-1,537,0.0,0.3333333333,1.0,0.5714285714,0.4545454545,1.0,0.5,0.2608695652,0.5714285714
/home/luttersh/NetRAX/experiments/data/datasets_t_10_r_1_change_reticulation_prob_0/0_2,10,2,1,2000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.1162501029422987| 'lambda': 21.1539154396374| 'nu': 0.0634617463189122| 'no_of_leaves': 10| 'no_of_hybrids': 1| 'ratio': 0.1| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_t_10_r_1_change_reticulation_prob_0/0_2_true_network.nw,0.3,/home/luttersh/NetRAX/experiments/data/datasets_t_10_r_1_change_reticulation_prob_0/0_2_AVERAGE_LINKED_FROM_RAXML_inferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,6.4620000000000015,True,1.0,19215.663,-9409.761751,19215.91897,-9409.889734,19224.23157,-9433.853011,-1,-1,-1,-1,537,0.0,0.3333333333,1.0,0.5714285714,0.4545454545,1.0,0.5,0.2608695652,0.5714285714
/home/luttersh/NetRAX/experiments/data/datasets_t_10_r_1_change_reticulation_prob_0/0_3,10,2,1,2000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.1162501029422987| 'lambda': 21.1539154396374| 'nu': 0.0634617463189122| 'no_of_leaves': 10| 'no_of_hybrids': 1| 'ratio': 0.1| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_t_10_r_1_change_reticulation_prob_0/0_3_true_network.nw,0.4,/home/luttersh/NetRAX/experiments/data/datasets_t_10_r_1_change_reticulation_prob_0/0_3_BEST_LINKED_FROM_RAXML_inferred_network.nw,BEST,LINKED,FROM_RAXML,0,0,0,1.052,True,0.0,19239.76371,-9421.812104,19248.76914,-9446.121796,19248.76914,-9446.121793,-1,-1,-1,-1,555,0.2222222222,0.0,1.0,0.2,0.0,1.0,0.4545454545,0.1428571429,0.7142857143
/home/luttersh/NetRAX/experiments/data/datasets_t_10_r_1_change_reticulation_prob_0/0_3,10,2,1,2000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.1162501029422987| 'lambda': 21.1539154396374| 'nu': 0.0634617463189122| 'no_of_leaves': 10| 'no_of_hybrids': 1| 'ratio': 0.1| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_t_10_r_1_change_reticulation_prob_0/0_3_true_network.nw,0.4,/home/luttersh/NetRAX/experiments/data/datasets_t_10_r_1_change_reticulation_prob_0/0_3_AVERAGE_LINKED_FROM_RAXML_inferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,1.214,True,0.0,19239.76371,-9421.812104,19248.76914,-9446.121796,19248.76914,-9446.121793,-1,-1,-1,-1,555,0.2222222222,0.0,1.0,0.2,0.0,1.0,0.4545454545,0.1428571429,0.7142857143
/home/luttersh/NetRAX/experiments/data/datasets_t_10_r_1_change_reticulation_prob_0/0_4,10,2,1,2000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.1162501029422987| 'lambda': 21.1539154396374| 'nu': 0.0634617463189122| 'no_of_leaves': 10| 'no_of_hybrids': 1| 'ratio': 0.1| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_t_10_r_1_change_reticulation_prob_0/0_4_true_network.nw,0.5,/home/luttersh/NetRAX/experiments/data/datasets_t_10_r_1_change_reticulation_prob_0/0_4_BEST_LINKED_FROM_RAXML_inferred_network.nw,BEST,LINKED,FROM_RAXML,0,0,0,0.995,True,0.0,19324.9513,-9464.405899,19355.84225,-9499.658349,19355.84224,-9499.658343000001,-1,-1,-1,-1,549,0.2222222222,0.25,1.0,0.5,0.5454545455,1.0,0.5833333333,0.375,0.6153846154
/home/luttersh/NetRAX/experiments/data/datasets_t_10_r_1_change_reticulation_prob_0/0_4,10,2,1,2000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.1162501029422987| 'lambda': 21.1539154396374| 'nu': 0.0634617463189122| 'no_of_leaves': 10| 'no_of_hybrids': 1| 'ratio': 0.1| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_t_10_r_1_change_reticulation_prob_0/0_4_true_network.nw,0.5,/home/luttersh/NetRAX/experiments/data/datasets_t_10_r_1_change_reticulation_prob_0/0_4_AVERAGE_LINKED_FROM_RAXML_inferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,7.2079999999999975,True,1.0,19324.9513,-9464.405899,19326.975169999998,-9465.417833,19355.84224,-9499.658343000001,-1,-1,-1,-1,549,0.0,0.125,1.0,0.09090909091,0.1111111111,1.0,0.2,0.09523809524,0.3333333333
/home/luttersh/NetRAX/experiments/data/datasets_t_10_r_2_change_reticulation_prob_0/0_0,10,4,2,4000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.15478736838330848| 'lambda': 17.366603837857724| 'nu': 0.05209981151357317| 'no_of_leaves': 10| 'no_of_hybrids': 2| 'ratio': 0.2| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,2,0.3333333333333333,/home/luttersh/NetRAX/experiments/data/datasets_t_10_r_2_change_reticulation_prob_0/0_0_true_network.nw,0.1,/home/luttersh/NetRAX/experiments/data/datasets_t_10_r_2_change_reticulation_prob_0/0_0_BEST_LINKED_FROM_RAXML_inferred_network.nw,BEST,LINKED,FROM_RAXML,0,0,0,3.174,True,1.0,32449.32978,-15896.16921,32418.583580000002,-15901.98938,32429.88266000001,-15928.832190000001,-1,-1,-1,-1,677,0.1,0.3,1.0,0.6111111111,0.4166666667,1.0,0.4615384615,0.2173913043,0.7058823529
/home/luttersh/NetRAX/experiments/data/datasets_t_10_r_2_change_reticulation_prob_0/0_0,10,4,2,4000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.15478736838330848| 'lambda': 17.366603837857724| 'nu': 0.05209981151357317| 'no_of_leaves': 10| 'no_of_hybrids': 2| 'ratio': 0.2| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,2,0.3333333333333333,/home/luttersh/NetRAX/experiments/data/datasets_t_10_r_2_change_reticulation_prob_0/0_0_true_network.nw,0.1,/home/luttersh/NetRAX/experiments/data/datasets_t_10_r_2_change_reticulation_prob_0/0_0_AVERAGE_LINKED_FROM_RAXML_inferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,9.93,True,1.0,32447.53773,-15895.27319,32413.206210000004,-15899.3007,32429.88266000001,-15928.832190000001,-1,-1,-1,-1,677,0.1,0.4,1.0,0.7222222222,0.5833333333,2147483647.0,0.6428571429,0.36,0.7777777778
/home/luttersh/NetRAX/experiments/data/datasets_t_10_r_2_change_reticulation_prob_0/0_1,10,4,2,4000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.15478736838330848| 'lambda': 17.366603837857724| 'nu': 0.05209981151357317| 'no_of_leaves': 10| 'no_of_hybrids': 2| 'ratio': 0.2| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,2,0.3333333333333333,/home/luttersh/NetRAX/experiments/data/datasets_t_10_r_2_change_reticulation_prob_0/0_1_true_network.nw,0.2,/home/luttersh/NetRAX/experiments/data/datasets_t_10_r_2_change_reticulation_prob_0/0_1_BEST_LINKED_FROM_RAXML_inferred_network.nw,BEST,LINKED,FROM_RAXML,0,0,0,6.266,True,1.0,32423.17098000001,-15883.08981,32400.70124,-15893.048209999999,32440.99708,-15934.3894,-1,-1,-1,-1,741,0.0,0.3,1.0,0.5555555556,0.4166666667,1.0,0.4615384615,0.2916666667,0.7058823529
/home/luttersh/NetRAX/experiments/data/datasets_t_10_r_2_change_reticulation_prob_0/0_1,10,4,2,4000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.15478736838330848| 'lambda': 17.366603837857724| 'nu': 0.05209981151357317| 'no_of_leaves': 10| 'no_of_hybrids': 2| 'ratio': 0.2| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,2,0.3333333333333333,/home/luttersh/NetRAX/experiments/data/datasets_t_10_r_2_change_reticulation_prob_0/0_1_true_network.nw,0.2,/home/luttersh/NetRAX/experiments/data/datasets_t_10_r_2_change_reticulation_prob_0/0_1_AVERAGE_LINKED_FROM_RAXML_inferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,10.549000000000001,True,1.0,32416.86401999999,-15879.93633,32385.54028,-15885.46773,32440.99708,-15934.3894,-1,-1,-1,-1,741,0.1,0.2222222222,1.0,0.2857142857,0.2,1.0,0.3333333333,0.1363636364,0.5333333333
/home/luttersh/NetRAX/experiments/data/datasets_t_10_r_2_change_reticulation_prob_0/0_2,10,4,2,4000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.15478736838330848| 'lambda': 17.366603837857724| 'nu': 0.05209981151357317| 'no_of_leaves': 10| 'no_of_hybrids': 2| 'ratio': 0.2| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,2,0.3333333333333333,/home/luttersh/NetRAX/experiments/data/datasets_t_10_r_2_change_reticulation_prob_0/0_2_true_network.nw,0.3,/home/luttersh/NetRAX/experiments/data/datasets_t_10_r_2_change_reticulation_prob_0/0_2_BEST_LINKED_FROM_RAXML_inferred_network.nw,BEST,LINKED,FROM_RAXML,0,0,0,6.021,True,1.0,32966.18295,-16154.5958,32994.37561,-16189.8854,33118.11715,-16272.94944,-1,-1,-1,-1,824,0.0,0.3,1.0,0.5555555556,0.4166666667,1.0,0.4615384615,0.2916666667,0.7058823529
/home/luttersh/NetRAX/experiments/data/datasets_t_10_r_2_change_reticulation_prob_0/0_2,10,4,2,4000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.15478736838330848| 'lambda': 17.366603837857724| 'nu': 0.05209981151357317| 'no_of_leaves': 10| 'no_of_hybrids': 2| 'ratio': 0.2| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,2,0.3333333333333333,/home/luttersh/NetRAX/experiments/data/datasets_t_10_r_2_change_reticulation_prob_0/0_2_true_network.nw,0.3,/home/luttersh/NetRAX/experiments/data/datasets_t_10_r_2_change_reticulation_prob_0/0_2_AVERAGE_LINKED_FROM_RAXML_inferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,9.18,True,1.0,32963.9233,-16153.46597,32976.609260000005,-16181.002219999995,33118.11715,-16272.94944,-1,-1,-1,-1,824,0.0,0.3,1.0,0.5555555556,0.4166666667,1.0,0.4615384615,0.2916666667,0.7058823529
/home/luttersh/NetRAX/experiments/data/datasets_t_10_r_2_change_reticulation_prob_0/0_3,10,4,2,4000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.15478736838330848| 'lambda': 17.366603837857724| 'nu': 0.05209981151357317| 'no_of_leaves': 10| 'no_of_hybrids': 2| 'ratio': 0.2| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,2,0.3333333333333333,/home/luttersh/NetRAX/experiments/data/datasets_t_10_r_2_change_reticulation_prob_0/0_3_true_network.nw,0.4,/home/luttersh/NetRAX/experiments/data/datasets_t_10_r_2_change_reticulation_prob_0/0_3_BEST_LINKED_FROM_RAXML_inferred_network.nw,BEST,LINKED,FROM_RAXML,0,0,0,7.31,True,1.0,33778.09343,-16560.551040000002,33753.93857,-16569.66688,33961.21917,-16694.50045,-1,-1,-1,-1,878,0.1,0.2222222222,1.0,0.3571428571,0.3,0.5,0.4166666667,0.2173913043,0.5333333333
/home/luttersh/NetRAX/experiments/data/datasets_t_10_r_2_change_reticulation_prob_0/0_3,10,4,2,4000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.15478736838330848| 'lambda': 17.366603837857724| 'nu': 0.05209981151357317| 'no_of_leaves': 10| 'no_of_hybrids': 2| 'ratio': 0.2| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,2,0.3333333333333333,/home/luttersh/NetRAX/experiments/data/datasets_t_10_r_2_change_reticulation_prob_0/0_3_true_network.nw,0.4,/home/luttersh/NetRAX/experiments/data/datasets_t_10_r_2_change_reticulation_prob_0/0_3_AVERAGE_LINKED_FROM_RAXML_inferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,11.120999999999999,True,1.0,33763.63437,-16553.321509999998,33753.93857,-16569.66688,33961.21917,-16694.50045,-1,-1,-1,-1,878,0.1,0.2222222222,1.0,0.3571428571,0.3,0.5,0.4166666667,0.2173913043,0.5333333333
/home/luttersh/NetRAX/experiments/data/datasets_t_10_r_2_change_reticulation_prob_0/0_4,10,4,2,4000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.15478736838330848| 'lambda': 17.366603837857724| 'nu': 0.05209981151357317| 'no_of_leaves': 10| 'no_of_hybrids': 2| 'ratio': 0.2| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,2,0.3333333333333333,/home/luttersh/NetRAX/experiments/data/datasets_t_10_r_2_change_reticulation_prob_0/0_4_true_network.nw,0.5,/home/luttersh/NetRAX/experiments/data/datasets_t_10_r_2_change_reticulation_prob_0/0_4_BEST_LINKED_FROM_RAXML_inferred_network.nw,BEST,LINKED,FROM_RAXML,0,0,0,6.819,True,1.0,33957.5635,-16650.28607,33956.04703,-16670.72111,34085.99263,-16756.88718,-1,-1,-1,-1,917,0.1,0.3,1.0,0.5882352941,0.4166666667,1.0,0.4615384615,0.2173913043,0.7058823529
/home/luttersh/NetRAX/experiments/data/datasets_t_10_r_2_change_reticulation_prob_0/0_4,10,4,2,4000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.15478736838330848| 'lambda': 17.366603837857724| 'nu': 0.05209981151357317| 'no_of_leaves': 10| 'no_of_hybrids': 2| 'ratio': 0.2| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,2,0.3333333333333333,/home/luttersh/NetRAX/experiments/data/datasets_t_10_r_2_change_reticulation_prob_0/0_4_true_network.nw,0.5,/home/luttersh/NetRAX/experiments/data/datasets_t_10_r_2_change_reticulation_prob_0/0_4_AVERAGE_LINKED_FROM_RAXML_inferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,9.761000000000001,True,1.0,33954.29323,-16648.65094,33956.04703,-16670.72111,34085.99263,-16756.88718,-1,-1,-1,-1,917,0.1,0.3,1.0,0.5882352941,0.4166666667,1.0,0.4615384615,0.2173913043,0.7058823529
/home/luttersh/NetRAX/experiments/data/datasets_t_10_r_3_change_reticulation_prob_0/0_0,10,8,3,8000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.1302104003756077| 'lambda': 15.507193579941916| 'nu': 0.04652158073982575| 'no_of_leaves': 10| 'no_of_hybrids': 3| 'ratio': 0.3| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,2,0.07142857142857142,/home/luttersh/NetRAX/experiments/data/datasets_t_10_r_3_change_reticulation_prob_0/0_0_true_network.nw,0.1,/home/luttersh/NetRAX/experiments/data/datasets_t_10_r_3_change_reticulation_prob_0/0_0_BEST_LINKED_FROM_RAXML_inferred_network.nw,BEST,LINKED,FROM_RAXML,0,0,0,59.853,True,3.0,70011.01506,-34429.72865,70027.59714,-34438.01969,70306.1899,-34645.05476,-1,-1,-1,-1,1352,0.0,0.2,0.8571428571,0.5263157895,0.3846153846,0.9333333333,0.4285714286,0.24,0.4444444444
/home/luttersh/NetRAX/experiments/data/datasets_t_10_r_3_change_reticulation_prob_0/0_0,10,8,3,8000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.1302104003756077| 'lambda': 15.507193579941916| 'nu': 0.04652158073982575| 'no_of_leaves': 10| 'no_of_hybrids': 3| 'ratio': 0.3| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,2,0.07142857142857142,/home/luttersh/NetRAX/experiments/data/datasets_t_10_r_3_change_reticulation_prob_0/0_0_true_network.nw,0.1,/home/luttersh/NetRAX/experiments/data/datasets_t_10_r_3_change_reticulation_prob_0/0_0_AVERAGE_LINKED_FROM_RAXML_inferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,112.115,True,3.0,69997.67081,-34423.05653,69997.74897,-34423.095610000004,70306.1899,-34645.05476,-1,-1,-1,-1,1352,0.0,0.1,0.8571428571,0.3529411765,0.3076923077,0.8571428571,0.3076923077,0.1666666667,0.3529411765
/home/luttersh/NetRAX/experiments/data/datasets_t_10_r_3_change_reticulation_prob_0/0_1,10,8,3,8000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.1302104003756077| 'lambda': 15.507193579941916| 'nu': 0.04652158073982575| 'no_of_leaves': 10| 'no_of_hybrids': 3| 'ratio': 0.3| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,2,0.07142857142857142,/home/luttersh/NetRAX/experiments/data/datasets_t_10_r_3_change_reticulation_prob_0/0_1_true_network.nw,0.2,/home/luttersh/NetRAX/experiments/data/datasets_t_10_r_3_change_reticulation_prob_0/0_1_BEST_LINKED_FROM_RAXML_inferred_network.nw,BEST,LINKED,FROM_RAXML,0,0,0,44.653999999999996,True,3.0,71034.65998,-34941.55111,71046.87785,-34947.66005,71737.46431,-35360.69197,-1,-1,-1,-1,1643,0.0,0.1,0.8571428571,0.1333333333,0.1666666667,0.8571428571,0.1666666667,0.08695652174,0.3529411765
/home/luttersh/NetRAX/experiments/data/datasets_t_10_r_3_change_reticulation_prob_0/0_1,10,8,3,8000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.1302104003756077| 'lambda': 15.507193579941916| 'nu': 0.04652158073982575| 'no_of_leaves': 10| 'no_of_hybrids': 3| 'ratio': 0.3| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,2,0.07142857142857142,/home/luttersh/NetRAX/experiments/data/datasets_t_10_r_3_change_reticulation_prob_0/0_1_true_network.nw,0.2,/home/luttersh/NetRAX/experiments/data/datasets_t_10_r_3_change_reticulation_prob_0/0_1_AVERAGE_LINKED_FROM_RAXML_inferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,119.04700000000001,True,3.0,71033.009,-34940.72562,71034.22347000001,-34941.33286,71737.46431,-35360.69197,-1,-1,-1,-1,1643,0.0,0.1,0.8571428571,0.4210526316,0.3076923077,0.8571428571,0.3076923077,0.1666666667,0.3529411765
/home/luttersh/NetRAX/experiments/data/datasets_t_10_r_3_change_reticulation_prob_0/0_2,10,8,3,8000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.1302104003756077| 'lambda': 15.507193579941916| 'nu': 0.04652158073982575| 'no_of_leaves': 10| 'no_of_hybrids': 3| 'ratio': 0.3| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,2,0.07142857142857142,/home/luttersh/NetRAX/experiments/data/datasets_t_10_r_3_change_reticulation_prob_0/0_2_true_network.nw,0.3,/home/luttersh/NetRAX/experiments/data/datasets_t_10_r_3_change_reticulation_prob_0/0_2_BEST_LINKED_FROM_RAXML_inferred_network.nw,BEST,LINKED,FROM_RAXML,0,0,0,54.543,True,3.0,71220.51132,-35034.476780000005,71243.3901,-35045.91617,72359.2038,-35671.56172,-1,-1,-1,-1,1812,0.0,0.1,0.8571428571,0.2352941176,0.1666666667,0.8571428571,0.1666666667,0.08695652174,0.25
/home/luttersh/NetRAX/experiments/data/datasets_t_10_r_3_change_reticulation_prob_0/0_2,10,8,3,8000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.1302104003756077| 'lambda': 15.507193579941916| 'nu': 0.04652158073982575| 'no_of_leaves': 10| 'no_of_hybrids': 3| 'ratio': 0.3| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,2,0.07142857142857142,/home/luttersh/NetRAX/experiments/data/datasets_t_10_r_3_change_reticulation_prob_0/0_2_true_network.nw,0.3,/home/luttersh/NetRAX/experiments/data/datasets_t_10_r_3_change_reticulation_prob_0/0_2_AVERAGE_LINKED_FROM_RAXML_inferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,149.872,True,3.0,71202.31065,-35025.37645,71220.57824,-35034.510239999996,72359.2038,-35671.56172,-1,-1,-1,-1,1812,0.0,0.2727272727,0.8571428571,0.5263157895,0.4285714286,0.9333333333,0.5333333333,0.3076923077,0.6666666667
