name,n_taxa,n_trees,n_reticulations,msa_size,sites_per_tree,sampling_type,simulation_type,celine_params,brlen_scaler,seqgen_params,near_zero_branches_raxml,n_equal_tree_pairs,true_network_weirdness,true_network_path,fixed_reticulation_prob,inferred_network_path,likelihood_type,brlen_linkage_type,start_type,timeout,n_random_start_networks,n_parsimony_start_networks,runtime_inference,use_partitioned_msa,n_reticulations_inferred,bic_true,logl_true,bic_inferred,logl_inferred,bic_raxml,logl_raxml,rf_absolute_raxml,rf_relative_raxml,rf_absolute_inferred,rf_relative_inferred,msa_patterns,unrooted_softwired_network_distance,unrooted_hardwired_network_distance,unrooted_displayed_trees_distance,rooted_softwired_network_distance,rooted_hardwired_network_distance,rooted_displayed_trees_distance,rooted_tripartition_distance,rooted_path_multiplicity_distance,rooted_nested_labels_distance
/home/luttersh/NetRAX/experiments/data/datasets_t_35_r_2_standard_random_0/0_0,35,4,2,4000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.21717061782718083| 'lambda': 18.70642998339416| 'nu': 0.05611928995018248| 'no_of_leaves': 35| 'no_of_hybrids': 2| 'ratio': 0.05714285714285714| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_t_35_r_2_standard_random_0/0_0_true_network.nw,0.5,/home/luttersh/NetRAX/experiments/data/datasets_t_35_r_2_standard_random_0/0_0_AVERAGE_LINKED_RANDOM_inferred_network.nw,AVERAGE,LINKED,RANDOM,0,3,3,3098.0759999999996,True,2.0,88783.28214,-43728.0748,88785.4228,-43729.145130000004,92465.43627,-45616.54946,-1,-1,-1,-1,3095,0.08163265306,0.08333333333,1.0,0.1346153846,0.1081081081,1.0,0.1081081081,0.05479452055,0.2380952381
/home/luttersh/NetRAX/experiments/data/datasets_t_35_r_3_standard_random_0/0_0,35,8,3,8000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.3754363634688813| 'lambda': 13.954958716764526| 'nu': 0.04186487615029358| 'no_of_leaves': 35| 'no_of_hybrids': 3| 'ratio': 0.08571428571428572| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_t_35_r_3_standard_random_0/0_0_true_network.nw,0.5,/home/luttersh/NetRAX/experiments/data/datasets_t_35_r_3_standard_random_0/0_0_BEST_LINKED_FROM_RAXML_inferred_network.nw,BEST,LINKED,FROM_RAXML,0,0,0,1695.49,True,3.0,233951.4757,-116022.5044,234196.6817,-116145.1075,242465.96,-120355.0019,-1,-1,-1,-1,7415,0.0,0.1842105263,1.0,0.55,0.3488372093,1.0,0.3636363636,0.2,0.375
/home/luttersh/NetRAX/experiments/data/datasets_t_35_r_3_standard_random_0/0_0,35,8,3,8000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.3754363634688813| 'lambda': 13.954958716764526| 'nu': 0.04186487615029358| 'no_of_leaves': 35| 'no_of_hybrids': 3| 'ratio': 0.08571428571428572| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_t_35_r_3_standard_random_0/0_0_true_network.nw,0.5,/home/luttersh/NetRAX/experiments/data/datasets_t_35_r_3_standard_random_0/0_0_BEST_LINKED_RANDOM_inferred_network.nw,BEST,LINKED,RANDOM,0,3,3,13338.818000000001,True,3.0,233951.4757,-116022.5044,234022.6416,-116058.0874,242465.96,-120355.0019,-1,-1,-1,-1,7415,0.0,0.2105263158,1.0,0.5064935065,0.2307692308,1.0,0.25,0.1538461538,0.2666666667
/home/luttersh/NetRAX/experiments/data/datasets_t_35_r_3_standard_random_0/0_0,35,8,3,8000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.3754363634688813| 'lambda': 13.954958716764526| 'nu': 0.04186487615029358| 'no_of_leaves': 35| 'no_of_hybrids': 3| 'ratio': 0.08571428571428572| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_t_35_r_3_standard_random_0/0_0_true_network.nw,0.5,/home/luttersh/NetRAX/experiments/data/datasets_t_35_r_3_standard_random_0/0_0_AVERAGE_LINKED_FROM_RAXML_inferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,1861.749,True,3.0,233951.4757,-116022.5044,233987.2906,-116040.4119,242465.96,-120355.0019,-1,-1,-1,-1,7415,0.0,0.1842105263,1.0,0.55,0.3488372093,1.0,0.3636363636,0.2,0.375
/home/luttersh/NetRAX/experiments/data/datasets_t_35_r_3_standard_random_0/0_0,35,8,3,8000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.3754363634688813| 'lambda': 13.954958716764526| 'nu': 0.04186487615029358| 'no_of_leaves': 35| 'no_of_hybrids': 3| 'ratio': 0.08571428571428572| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_t_35_r_3_standard_random_0/0_0_true_network.nw,0.5,/home/luttersh/NetRAX/experiments/data/datasets_t_35_r_3_standard_random_0/0_0_AVERAGE_LINKED_RANDOM_inferred_network.nw,AVERAGE,LINKED,RANDOM,0,3,3,14306.298,True,3.0,233951.4757,-116022.5044,233987.2807,-116040.4069,242465.96,-120355.0019,-1,-1,-1,-1,7415,0.0,0.1842105263,1.0,0.5625,0.3720930233,1.0,0.3863636364,0.2222222222,0.375
/home/luttersh/NetRAX/experiments/data/datasets_t_40_r_1_standard_random_0/0_0,40,2,1,2000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.34075961129953536| 'lambda': 10.443954363785801| 'nu': 0.0313318630913574| 'no_of_leaves': 40| 'no_of_hybrids': 1| 'ratio': 0.025| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_t_40_r_1_standard_random_0/0_0_true_network.nw,0.5,/home/luttersh/NetRAX/experiments/data/datasets_t_40_r_1_standard_random_0/0_0_BEST_LINKED_FROM_RAXML_inferred_network.nw,BEST,LINKED,FROM_RAXML,0,0,0,967.747,True,3.0,63843.75128,-31357.386539999996,64010.69953,-31395.70154,64537.16022999999,-31726.67058,-1,-1,-1,-1,1892,0.1666666667,0.2325581395,1.0,0.4310344828,0.46,1.0,0.4905660377,0.2947368421,0.5263157895
/home/luttersh/NetRAX/experiments/data/datasets_t_40_r_1_standard_random_0/0_0,40,2,1,2000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.34075961129953536| 'lambda': 10.443954363785801| 'nu': 0.0313318630913574| 'no_of_leaves': 40| 'no_of_hybrids': 1| 'ratio': 0.025| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_t_40_r_1_standard_random_0/0_0_true_network.nw,0.5,/home/luttersh/NetRAX/experiments/data/datasets_t_40_r_1_standard_random_0/0_0_BEST_LINKED_RANDOM_inferred_network.nw,BEST,LINKED,RANDOM,0,3,3,1760.28,True,1.0,63843.75128,-31357.386539999996,63847.75857000001,-31359.39019,64537.16022999999,-31726.67058,-1,-1,-1,-1,1892,0.1333333333,0.1666666667,1.0,0.358490566,0.3043478261,1.0,0.3043478261,0.1609195402,0.2978723404
/home/luttersh/NetRAX/experiments/data/datasets_t_40_r_1_standard_random_0/0_0,40,2,1,2000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.34075961129953536| 'lambda': 10.443954363785801| 'nu': 0.0313318630913574| 'no_of_leaves': 40| 'no_of_hybrids': 1| 'ratio': 0.025| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_t_40_r_1_standard_random_0/0_0_true_network.nw,0.5,/home/luttersh/NetRAX/experiments/data/datasets_t_40_r_1_standard_random_0/0_0_AVERAGE_LINKED_FROM_RAXML_inferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,1017.916,True,3.0,63843.75128,-31357.386539999996,64010.69953,-31395.70154,64537.16022999999,-31726.67058,-1,-1,-1,-1,1892,0.1666666667,0.2325581395,1.0,0.4310344828,0.46,1.0,0.4905660377,0.2947368421,0.5263157895
/home/luttersh/NetRAX/experiments/data/datasets_t_40_r_1_standard_random_0/0_0,40,2,1,2000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.34075961129953536| 'lambda': 10.443954363785801| 'nu': 0.0313318630913574| 'no_of_leaves': 40| 'no_of_hybrids': 1| 'ratio': 0.025| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_t_40_r_1_standard_random_0/0_0_true_network.nw,0.5,/home/luttersh/NetRAX/experiments/data/datasets_t_40_r_1_standard_random_0/0_0_AVERAGE_LINKED_RANDOM_inferred_network.nw,AVERAGE,LINKED,RANDOM,0,3,3,1878.5620000000001,True,1.0,63843.75128,-31357.386539999996,63847.75857000001,-31359.39019,64537.16022999999,-31726.67058,-1,-1,-1,-1,1892,0.1333333333,0.1666666667,1.0,0.358490566,0.3043478261,1.0,0.3043478261,0.1609195402,0.2978723404
/home/luttersh/NetRAX/experiments/data/datasets_t_40_r_2_standard_random_0/0_0,40,4,2,4000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.3535015785781165| 'lambda': 8.679672989768637| 'nu': 0.02603901896930591| 'no_of_leaves': 40| 'no_of_hybrids': 2| 'ratio': 0.05| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_t_40_r_2_standard_random_0/0_0_true_network.nw,0.5,/home/luttersh/NetRAX/experiments/data/datasets_t_40_r_2_standard_random_0/0_0_BEST_LINKED_FROM_RAXML_inferred_network.nw,BEST,LINKED,FROM_RAXML,0,0,0,1940.808,True,4.0,166587.4095,-82562.74607000001,166827.1974,-82634.70831,169356.1719,-83995.05898,-1,-1,-1,-1,3974,0.1818181818,0.1666666667,1.0,0.3968253968,0.3404255319,1.0,0.38,0.2365591398,0.4285714286
/home/luttersh/NetRAX/experiments/data/datasets_t_40_r_2_standard_random_0/0_0,40,4,2,4000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.3535015785781165| 'lambda': 8.679672989768637| 'nu': 0.02603901896930591| 'no_of_leaves': 40| 'no_of_hybrids': 2| 'ratio': 0.05| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_t_40_r_2_standard_random_0/0_0_true_network.nw,0.5,/home/luttersh/NetRAX/experiments/data/datasets_t_40_r_2_standard_random_0/0_0_BEST_LINKED_RANDOM_inferred_network.nw,BEST,LINKED,RANDOM,0,3,3,4912.201,True,2.0,166587.4095,-82562.74607000001,166607.7261,-82572.90437999999,169356.1719,-83995.05898,-1,-1,-1,-1,3974,0.02083333333,0.09756097561,1.0,0.1346153846,0.1395348837,1.0,0.1395348837,0.07142857143,0.2857142857
/home/luttersh/NetRAX/experiments/data/datasets_t_40_r_2_standard_random_0/0_0,40,4,2,4000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.3535015785781165| 'lambda': 8.679672989768637| 'nu': 0.02603901896930591| 'no_of_leaves': 40| 'no_of_hybrids': 2| 'ratio': 0.05| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_t_40_r_2_standard_random_0/0_0_true_network.nw,0.5,/home/luttersh/NetRAX/experiments/data/datasets_t_40_r_2_standard_random_0/0_0_AVERAGE_LINKED_FROM_RAXML_inferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,2210.631,True,4.0,166587.4095,-82562.74607000001,166770.555,-82606.38711,169356.1719,-83995.05898,-1,-1,-1,-1,3974,0.1818181818,0.1666666667,1.0,0.3968253968,0.3404255319,1.0,0.38,0.2365591398,0.4285714286
/home/luttersh/NetRAX/experiments/data/datasets_t_40_r_2_standard_random_0/0_0,40,4,2,4000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.3535015785781165| 'lambda': 8.679672989768637| 'nu': 0.02603901896930591| 'no_of_leaves': 40| 'no_of_hybrids': 2| 'ratio': 0.05| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_t_40_r_2_standard_random_0/0_0_true_network.nw,0.5,/home/luttersh/NetRAX/experiments/data/datasets_t_40_r_2_standard_random_0/0_0_AVERAGE_LINKED_RANDOM_inferred_network.nw,AVERAGE,LINKED,RANDOM,0,3,3,5364.874,True,2.0,166587.4095,-82562.74607000001,166607.7261,-82572.90437999999,169356.1719,-83995.05898,-1,-1,-1,-1,3974,0.02083333333,0.09756097561,1.0,0.1346153846,0.1395348837,1.0,0.1395348837,0.07142857143,0.2857142857
/home/luttersh/NetRAX/experiments/data/datasets_t_40_r_3_standard_random_0/0_0,40,8,3,8000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.12609498069476613| 'lambda': 23.694878843241124| 'nu': 0.07108463652972337| 'no_of_leaves': 40| 'no_of_hybrids': 3| 'ratio': 0.075| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,4,0.14285714285714285,/home/luttersh/NetRAX/experiments/data/datasets_t_40_r_3_standard_random_0/0_0_true_network.nw,0.5,/home/luttersh/NetRAX/experiments/data/datasets_t_40_r_3_standard_random_0/0_0_BEST_LINKED_FROM_RAXML_inferred_network.nw,BEST,LINKED,FROM_RAXML,0,0,0,480.52099999999996,True,2.0,157436.7317,-77691.60369,157405.9328,-77701.55639,161652.6422,-79875.61538999999,-1,-1,-1,-1,5537,0.03846153846,0.0487804878,1.0,0.03703703704,0.0487804878,1.0,0.07142857143,0.1477272727,0.4363636364
/home/luttersh/NetRAX/experiments/data/datasets_t_40_r_3_standard_random_0/0_0,40,8,3,8000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.12609498069476613| 'lambda': 23.694878843241124| 'nu': 0.07108463652972337| 'no_of_leaves': 40| 'no_of_hybrids': 3| 'ratio': 0.075| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,4,0.14285714285714285,/home/luttersh/NetRAX/experiments/data/datasets_t_40_r_3_standard_random_0/0_0_true_network.nw,0.5,/home/luttersh/NetRAX/experiments/data/datasets_t_40_r_3_standard_random_0/0_0_BEST_LINKED_RANDOM_inferred_network.nw,BEST,LINKED,RANDOM,0,3,3,5874.515,True,2.0,157436.7317,-77691.60369,157405.9253,-77701.5526,161652.6422,-79875.61538999999,-1,-1,-1,-1,5537,0.03846153846,0.1395348837,1.0,0.1724137931,0.1395348837,1.0,0.1590909091,0.1477272727,0.4363636364
/home/luttersh/NetRAX/experiments/data/datasets_t_40_r_3_standard_random_0/0_0,40,8,3,8000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.12609498069476613| 'lambda': 23.694878843241124| 'nu': 0.07108463652972337| 'no_of_leaves': 40| 'no_of_hybrids': 3| 'ratio': 0.075| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,4,0.14285714285714285,/home/luttersh/NetRAX/experiments/data/datasets_t_40_r_3_standard_random_0/0_0_true_network.nw,0.5,/home/luttersh/NetRAX/experiments/data/datasets_t_40_r_3_standard_random_0/0_0_AVERAGE_LINKED_FROM_RAXML_inferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,547.694,True,2.0,157436.2153,-77691.34547,157400.4021,-77698.79103,161652.6422,-79875.61538999999,-1,-1,-1,-1,5537,0.03846153846,0.0487804878,1.0,0.03703703704,0.0487804878,1.0,0.07142857143,0.1477272727,0.4363636364
/home/luttersh/NetRAX/experiments/data/datasets_t_40_r_3_standard_random_0/0_0,40,8,3,8000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.12609498069476613| 'lambda': 23.694878843241124| 'nu': 0.07108463652972337| 'no_of_leaves': 40| 'no_of_hybrids': 3| 'ratio': 0.075| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,4,0.14285714285714285,/home/luttersh/NetRAX/experiments/data/datasets_t_40_r_3_standard_random_0/0_0_true_network.nw,0.5,/home/luttersh/NetRAX/experiments/data/datasets_t_40_r_3_standard_random_0/0_0_AVERAGE_LINKED_RANDOM_inferred_network.nw,AVERAGE,LINKED,RANDOM,0,3,3,6329.6730000000025,True,2.0,157436.2153,-77691.34547,157400.31900000002,-77698.74945,161652.6422,-79875.61538999999,-1,-1,-1,-1,5537,0.03846153846,0.09523809524,1.0,0.1071428571,0.09523809524,1.0,0.1162790698,0.1477272727,0.4363636364
