name,n_taxa,n_trees,n_reticulations,msa_size,sites_per_tree,sampling_type,simulation_type,celine_params,brlen_scaler,seqgen_params,near_zero_branches_raxml,n_equal_tree_pairs,true_network_weirdness,true_network_path,fixed_reticulation_prob,inferred_network_path,likelihood_type,brlen_linkage_type,start_type,timeout,n_random_start_networks,n_parsimony_start_networks,runtime_inference,use_partitioned_msa,n_reticulations_inferred,bic_true,logl_true,bic_inferred,logl_inferred,bic_raxml,logl_raxml,rf_absolute_raxml,rf_relative_raxml,rf_absolute_inferred,rf_relative_inferred,msa_patterns,unrooted_softwired_network_distance,unrooted_hardwired_network_distance,unrooted_displayed_trees_distance,rooted_softwired_network_distance,rooted_hardwired_network_distance,rooted_displayed_trees_distance,rooted_tripartition_distance,rooted_path_multiplicity_distance,rooted_nested_labels_distance
/home/luttersh/NetRAX/experiments/data/datasets_t_35_r_2_change_brlen_scaler_0/0_2,35,4,2,4000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.1973781888156782| 'lambda': 20.163076095198164| 'nu': 0.06048922828559449| 'no_of_leaves': 35| 'no_of_hybrids': 2| 'ratio': 0.05714285714285714| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},4,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_t_35_r_2_change_brlen_scaler_0/0_2_true_network.nw,0.5,/home/luttersh/NetRAX/experiments/data/datasets_t_35_r_2_change_brlen_scaler_0/0_2_BEST_LINKED_FROM_RAXML_inferred_network.nw,BEST,LINKED,FROM_RAXML,0,0,0,436.55199999999996,True,2.0,178279.9962,-88476.43183,178302.923,-88487.89523,183921.8347,-91344.74866,-1,-1,-1,-1,3994,0.0,0.08333333333,1.0,0.1320754717,0.1081081081,1.0,0.1081081081,0.05479452055,0.1025641026
/home/luttersh/NetRAX/experiments/data/datasets_t_35_r_2_change_brlen_scaler_0/0_2,35,4,2,4000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.1973781888156782| 'lambda': 20.163076095198164| 'nu': 0.06048922828559449| 'no_of_leaves': 35| 'no_of_hybrids': 2| 'ratio': 0.05714285714285714| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},4,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_t_35_r_2_change_brlen_scaler_0/0_2_true_network.nw,0.5,/home/luttersh/NetRAX/experiments/data/datasets_t_35_r_2_change_brlen_scaler_0/0_2_AVERAGE_LINKED_FROM_RAXML_inferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,477.792,True,2.0,178279.9962,-88476.43183,178302.923,-88487.89523,183921.8347,-91344.74866,-1,-1,-1,-1,3994,0.0,0.08333333333,1.0,0.1320754717,0.1081081081,1.0,0.1081081081,0.05479452055,0.1025641026
/home/luttersh/NetRAX/experiments/data/datasets_t_35_r_2_change_brlen_scaler_0/0_3,35,4,2,4000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.1973781888156782| 'lambda': 20.163076095198164| 'nu': 0.06048922828559449| 'no_of_leaves': 35| 'no_of_hybrids': 2| 'ratio': 0.05714285714285714| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},8,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_t_35_r_2_change_brlen_scaler_0/0_3_true_network.nw,0.5,/home/luttersh/NetRAX/experiments/data/datasets_t_35_r_2_change_brlen_scaler_0/0_3_BEST_LINKED_FROM_RAXML_inferred_network.nw,BEST,LINKED,FROM_RAXML,0,0,0,439.844,True,2.0,240546.7757,-119609.8216,240559.6924,-119616.2799,246685.9337,-122726.7982,-1,-1,-1,-1,4000,0.04081632653,0.1621621622,1.0,0.2037037037,0.1842105263,1.0,0.1842105263,0.1066666667,0.3181818182
/home/luttersh/NetRAX/experiments/data/datasets_t_35_r_2_change_brlen_scaler_0/0_3,35,4,2,4000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.1973781888156782| 'lambda': 20.163076095198164| 'nu': 0.06048922828559449| 'no_of_leaves': 35| 'no_of_hybrids': 2| 'ratio': 0.05714285714285714| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},8,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_t_35_r_2_change_brlen_scaler_0/0_3_true_network.nw,0.5,/home/luttersh/NetRAX/experiments/data/datasets_t_35_r_2_change_brlen_scaler_0/0_3_AVERAGE_LINKED_FROM_RAXML_inferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,471.04699999999997,True,2.0,240546.7757,-119609.8216,240559.6924,-119616.2799,246685.9337,-122726.7982,-1,-1,-1,-1,4000,0.04081632653,0.1621621622,1.0,0.2037037037,0.1842105263,1.0,0.1842105263,0.1066666667,0.3181818182
/home/luttersh/NetRAX/experiments/data/datasets_t_35_r_3_change_brlen_scaler_0/0_0,35,8,3,8000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.21664922631788008| 'lambda': 14.872147198963411| 'nu': 0.04461644159689023| 'no_of_leaves': 35| 'no_of_hybrids': 3| 'ratio': 0.08571428571428572| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_t_35_r_3_change_brlen_scaler_0/0_0_true_network.nw,0.5,/home/luttersh/NetRAX/experiments/data/datasets_t_35_r_3_change_brlen_scaler_0/0_0_BEST_LINKED_FROM_RAXML_inferred_network.nw,BEST,LINKED,FROM_RAXML,0,0,0,1443.672,True,3.0,174549.6138,-86321.5735,174637.8914,-86365.71229,184023.2521,-91133.6479,-1,-1,-1,-1,6167,0.0,0.25,1.0,0.3513513514,0.2926829268,1.0,0.3095238095,0.1772151899,0.3404255319
/home/luttersh/NetRAX/experiments/data/datasets_t_35_r_3_change_brlen_scaler_0/0_0,35,8,3,8000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.21664922631788008| 'lambda': 14.872147198963411| 'nu': 0.04461644159689023| 'no_of_leaves': 35| 'no_of_hybrids': 3| 'ratio': 0.08571428571428572| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_t_35_r_3_change_brlen_scaler_0/0_0_true_network.nw,0.5,/home/luttersh/NetRAX/experiments/data/datasets_t_35_r_3_change_brlen_scaler_0/0_0_AVERAGE_LINKED_FROM_RAXML_inferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,1625.049,True,3.0,174549.6138,-86321.5735,174637.8972,-86365.71518,184023.2521,-91133.6479,-1,-1,-1,-1,6167,0.0,0.25,1.0,0.3513513514,0.2926829268,1.0,0.3095238095,0.1772151899,0.3404255319
/home/luttersh/NetRAX/experiments/data/datasets_t_35_r_3_change_brlen_scaler_0/0_1,35,8,3,8000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.21664922631788008| 'lambda': 14.872147198963411| 'nu': 0.04461644159689023| 'no_of_leaves': 35| 'no_of_hybrids': 3| 'ratio': 0.08571428571428572| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},2,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_t_35_r_3_change_brlen_scaler_0/0_1_true_network.nw,0.5,/home/luttersh/NetRAX/experiments/data/datasets_t_35_r_3_change_brlen_scaler_0/0_1_BEST_LINKED_FROM_RAXML_inferred_network.nw,BEST,LINKED,FROM_RAXML,0,0,0,1493.537,True,3.0,262962.3334,-130527.9333,263004.8364,-130549.1848,274488.0893,-136366.0665,-1,-1,-1,-1,7710,0.06557377049,0.243902439,1.0,0.2816901408,0.243902439,1.0,0.243902439,0.1298701299,0.44
/home/luttersh/NetRAX/experiments/data/datasets_t_35_r_3_change_brlen_scaler_0/0_1,35,8,3,8000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.21664922631788008| 'lambda': 14.872147198963411| 'nu': 0.04461644159689023| 'no_of_leaves': 35| 'no_of_hybrids': 3| 'ratio': 0.08571428571428572| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},2,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_t_35_r_3_change_brlen_scaler_0/0_1_true_network.nw,0.5,/home/luttersh/NetRAX/experiments/data/datasets_t_35_r_3_change_brlen_scaler_0/0_1_AVERAGE_LINKED_FROM_RAXML_inferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,2067.417999999999,True,3.0,262962.3334,-130527.9333,263009.1962,-130551.3647,274488.0893,-136366.0665,-1,-1,-1,-1,7710,0.06557377049,0.1538461538,1.0,0.1230769231,0.1538461538,1.0,0.1538461538,0.08,0.44
/home/luttersh/NetRAX/experiments/data/datasets_t_35_r_3_change_brlen_scaler_0/0_2,35,8,3,8000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.21664922631788008| 'lambda': 14.872147198963411| 'nu': 0.04461644159689023| 'no_of_leaves': 35| 'no_of_hybrids': 3| 'ratio': 0.08571428571428572| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},4,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,1,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_t_35_r_3_change_brlen_scaler_0/0_2_true_network.nw,0.5,/home/luttersh/NetRAX/experiments/data/datasets_t_35_r_3_change_brlen_scaler_0/0_2_BEST_LINKED_FROM_RAXML_inferred_network.nw,BEST,LINKED,FROM_RAXML,0,0,0,2316.188,True,3.0,381177.4451,-189635.4892,381272.968,-189683.2506,393609.5442,-195926.794,-1,-1,-1,-1,7999,0.1538461538,0.2,1.0,0.3116883117,0.2,1.0,0.2,0.1052631579,0.3404255319
/home/luttersh/NetRAX/experiments/data/datasets_t_35_r_3_change_brlen_scaler_0/0_2,35,8,3,8000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.21664922631788008| 'lambda': 14.872147198963411| 'nu': 0.04461644159689023| 'no_of_leaves': 35| 'no_of_hybrids': 3| 'ratio': 0.08571428571428572| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},4,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,1,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_t_35_r_3_change_brlen_scaler_0/0_2_true_network.nw,0.5,/home/luttersh/NetRAX/experiments/data/datasets_t_35_r_3_change_brlen_scaler_0/0_2_AVERAGE_LINKED_FROM_RAXML_inferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,2342.92,True,3.0,381177.4451,-189635.4892,381317.7533,-189705.6433,393609.5442,-195926.794,-1,-1,-1,-1,7999,0.1538461538,0.2,1.0,0.3116883117,0.2,1.0,0.2,0.1052631579,0.3404255319
/home/luttersh/NetRAX/experiments/data/datasets_t_35_r_3_change_brlen_scaler_0/0_3,35,8,3,8000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.21664922631788008| 'lambda': 14.872147198963411| 'nu': 0.04461644159689023| 'no_of_leaves': 35| 'no_of_hybrids': 3| 'ratio': 0.08571428571428572| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},8,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_t_35_r_3_change_brlen_scaler_0/0_3_true_network.nw,0.5,/home/luttersh/NetRAX/experiments/data/datasets_t_35_r_3_change_brlen_scaler_0/0_3_BEST_LINKED_FROM_RAXML_inferred_network.nw,BEST,LINKED,FROM_RAXML,0,0,0,2900.19,True,3.0,505712.0411,-251902.7871,505784.076,-251938.8046,515204.8099,-256724.4268,-1,-1,-1,-1,8000,0.06557377049,0.2682926829,1.0,0.3194444444,0.2857142857,1.0,0.2857142857,0.1538461538,0.44
/home/luttersh/NetRAX/experiments/data/datasets_t_35_r_3_change_brlen_scaler_0/0_3,35,8,3,8000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.21664922631788008| 'lambda': 14.872147198963411| 'nu': 0.04461644159689023| 'no_of_leaves': 35| 'no_of_hybrids': 3| 'ratio': 0.08571428571428572| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},8,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_t_35_r_3_change_brlen_scaler_0/0_3_true_network.nw,0.5,/home/luttersh/NetRAX/experiments/data/datasets_t_35_r_3_change_brlen_scaler_0/0_3_AVERAGE_LINKED_FROM_RAXML_inferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,3060.625999999999,True,3.0,505712.0411,-251902.7871,505779.5726,-251936.5529,515204.8099,-256724.4268,-1,-1,-1,-1,8000,0.06557377049,0.2857142857,1.0,0.3287671233,0.2857142857,1.0,0.2857142857,0.1538461538,0.4705882353
/home/luttersh/NetRAX/experiments/data/datasets_t_40_r_1_change_brlen_scaler_0/0_0,40,2,1,2000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.1508025049035252| 'lambda': 20.146833402873007| 'nu': 0.06044050020861902| 'no_of_leaves': 40| 'no_of_hybrids': 1| 'ratio': 0.025| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_t_40_r_1_change_brlen_scaler_0/0_0_true_network.nw,0.5,/home/luttersh/NetRAX/experiments/data/datasets_t_40_r_1_change_brlen_scaler_0/0_0_BEST_LINKED_FROM_RAXML_inferred_network.nw,BEST,LINKED,FROM_RAXML,0,0,0,72.137,True,1.0,43985.10797,-21428.06489,43992.41266,-21431.71724,45127.5617,-22021.87132,-1,-1,-1,-1,1518,0.0,0.1904761905,1.0,0.3559322034,0.2888888889,1.0,0.2888888889,0.1609195402,0.2978723404
/home/luttersh/NetRAX/experiments/data/datasets_t_40_r_1_change_brlen_scaler_0/0_0,40,2,1,2000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.1508025049035252| 'lambda': 20.146833402873007| 'nu': 0.06044050020861902| 'no_of_leaves': 40| 'no_of_hybrids': 1| 'ratio': 0.025| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_t_40_r_1_change_brlen_scaler_0/0_0_true_network.nw,0.5,/home/luttersh/NetRAX/experiments/data/datasets_t_40_r_1_change_brlen_scaler_0/0_0_AVERAGE_LINKED_FROM_RAXML_inferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,78.697,True,1.0,43985.10797,-21428.06489,43992.41858,-21431.7202,45127.5617,-22021.87132,-1,-1,-1,-1,1518,0.0,0.1904761905,1.0,0.3559322034,0.2888888889,1.0,0.2888888889,0.1609195402,0.2978723404
/home/luttersh/NetRAX/experiments/data/datasets_t_40_r_1_change_brlen_scaler_0/0_1,40,2,1,2000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.1508025049035252| 'lambda': 20.146833402873007| 'nu': 0.06044050020861902| 'no_of_leaves': 40| 'no_of_hybrids': 1| 'ratio': 0.025| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},2,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_t_40_r_1_change_brlen_scaler_0/0_1_true_network.nw,0.5,/home/luttersh/NetRAX/experiments/data/datasets_t_40_r_1_change_brlen_scaler_0/0_1_BEST_LINKED_FROM_RAXML_inferred_network.nw,BEST,LINKED,FROM_RAXML,0,0,0,73.663,True,1.0,68363.13119,-33617.0765,68372.01974,-33621.520769999996,69914.29398,-34415.237460000004,-1,-1,-1,-1,1934,0.08,0.1666666667,1.0,0.2631578947,0.1860465116,1.0,0.1860465116,0.09523809524,0.3333333333
/home/luttersh/NetRAX/experiments/data/datasets_t_40_r_1_change_brlen_scaler_0/0_1,40,2,1,2000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.1508025049035252| 'lambda': 20.146833402873007| 'nu': 0.06044050020861902| 'no_of_leaves': 40| 'no_of_hybrids': 1| 'ratio': 0.025| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},2,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_t_40_r_1_change_brlen_scaler_0/0_1_true_network.nw,0.5,/home/luttersh/NetRAX/experiments/data/datasets_t_40_r_1_change_brlen_scaler_0/0_1_AVERAGE_LINKED_FROM_RAXML_inferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,86.141,True,1.0,68363.13119,-33617.0765,68372.03674,-33621.52927,69914.29398,-34415.237460000004,-1,-1,-1,-1,1934,0.08,0.1666666667,1.0,0.2631578947,0.1860465116,1.0,0.1860465116,0.09523809524,0.3333333333
/home/luttersh/NetRAX/experiments/data/datasets_t_40_r_1_change_brlen_scaler_0/0_2,40,2,1,2000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.1508025049035252| 'lambda': 20.146833402873007| 'nu': 0.06044050020861902| 'no_of_leaves': 40| 'no_of_hybrids': 1| 'ratio': 0.025| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},4,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_t_40_r_1_change_brlen_scaler_0/0_2_true_network.nw,0.5,/home/luttersh/NetRAX/experiments/data/datasets_t_40_r_1_change_brlen_scaler_0/0_2_BEST_LINKED_FROM_RAXML_inferred_network.nw,BEST,LINKED,FROM_RAXML,0,0,0,92.258,True,1.0,99516.87821,-49193.95001,99554.0809,-49212.55135,101184.5422,-50050.36159,-1,-1,-1,-1,2000,0.0612244898,0.1219512195,1.0,0.1851851852,0.1428571429,1.0,0.1428571429,0.07228915663,0.3333333333
/home/luttersh/NetRAX/experiments/data/datasets_t_40_r_1_change_brlen_scaler_0/0_2,40,2,1,2000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.1508025049035252| 'lambda': 20.146833402873007| 'nu': 0.06044050020861902| 'no_of_leaves': 40| 'no_of_hybrids': 1| 'ratio': 0.025| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},4,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_t_40_r_1_change_brlen_scaler_0/0_2_true_network.nw,0.5,/home/luttersh/NetRAX/experiments/data/datasets_t_40_r_1_change_brlen_scaler_0/0_2_AVERAGE_LINKED_FROM_RAXML_inferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,107.68,True,1.0,99516.87821,-49193.95001,99554.0809,-49212.55135,101184.5422,-50050.36159,-1,-1,-1,-1,2000,0.0612244898,0.1219512195,1.0,0.1851851852,0.1428571429,1.0,0.1428571429,0.07228915663,0.3333333333
/home/luttersh/NetRAX/experiments/data/datasets_t_40_r_1_change_brlen_scaler_0/0_3,40,2,1,2000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.1508025049035252| 'lambda': 20.146833402873007| 'nu': 0.06044050020861902| 'no_of_leaves': 40| 'no_of_hybrids': 1| 'ratio': 0.025| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},8,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_t_40_r_1_change_brlen_scaler_0/0_3_true_network.nw,0.5,/home/luttersh/NetRAX/experiments/data/datasets_t_40_r_1_change_brlen_scaler_0/0_3_BEST_LINKED_FROM_RAXML_inferred_network.nw,BEST,LINKED,FROM_RAXML,0,0,0,63.68,True,1.0,135152.4453,-67011.73353,135197.9146,-67034.4682,136723.5048,-67819.84287000001,-1,-1,-1,-1,2000,0.0,0.1219512195,1.0,0.2,0.1428571429,1.0,0.1428571429,0.07228915663,0.1818181818
/home/luttersh/NetRAX/experiments/data/datasets_t_40_r_1_change_brlen_scaler_0/0_3,40,2,1,2000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.1508025049035252| 'lambda': 20.146833402873007| 'nu': 0.06044050020861902| 'no_of_leaves': 40| 'no_of_hybrids': 1| 'ratio': 0.025| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},8,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_t_40_r_1_change_brlen_scaler_0/0_3_true_network.nw,0.5,/home/luttersh/NetRAX/experiments/data/datasets_t_40_r_1_change_brlen_scaler_0/0_3_AVERAGE_LINKED_FROM_RAXML_inferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,76.421,True,1.0,135152.4453,-67011.73353,135197.9146,-67034.4682,136723.5048,-67819.84287000001,-1,-1,-1,-1,2000,0.0,0.1219512195,1.0,0.2,0.1428571429,1.0,0.1428571429,0.07228915663,0.1818181818
/home/luttersh/NetRAX/experiments/data/datasets_t_40_r_2_change_brlen_scaler_0/0_0,40,4,2,4000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.5060680837314407| 'lambda': 7.223841837536964| 'nu': 0.021671525512610895| 'no_of_leaves': 40| 'no_of_hybrids': 2| 'ratio': 0.05| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_t_40_r_2_change_brlen_scaler_0/0_0_true_network.nw,0.5,/home/luttersh/NetRAX/experiments/data/datasets_t_40_r_2_change_brlen_scaler_0/0_0_BEST_LINKED_FROM_RAXML_inferred_network.nw,BEST,LINKED,FROM_RAXML,0,0,0,659.0930000000002,True,2.0,141828.5394,-70183.31105,141840.3339,-70189.20826,143714.7453,-71174.34571000001,-1,-1,-1,-1,3899,0.0625,0.09756097561,1.0,0.3333333333,0.3404255319,1.0,0.3541666667,0.2,0.3846153846
/home/luttersh/NetRAX/experiments/data/datasets_t_40_r_2_change_brlen_scaler_0/0_0,40,4,2,4000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.5060680837314407| 'lambda': 7.223841837536964| 'nu': 0.021671525512610895| 'no_of_leaves': 40| 'no_of_hybrids': 2| 'ratio': 0.05| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_t_40_r_2_change_brlen_scaler_0/0_0_true_network.nw,0.5,/home/luttersh/NetRAX/experiments/data/datasets_t_40_r_2_change_brlen_scaler_0/0_0_AVERAGE_LINKED_FROM_RAXML_inferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,726.232,True,2.0,141828.5394,-70183.31105,141840.3339,-70189.20826,143714.7453,-71174.34571000001,-1,-1,-1,-1,3899,0.0625,0.09756097561,1.0,0.3333333333,0.3404255319,1.0,0.3541666667,0.2,0.3846153846
/home/luttersh/NetRAX/experiments/data/datasets_t_40_r_2_change_brlen_scaler_0/0_1,40,4,2,4000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.5060680837314407| 'lambda': 7.223841837536964| 'nu': 0.021671525512610895| 'no_of_leaves': 40| 'no_of_hybrids': 2| 'ratio': 0.05| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},2,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_t_40_r_2_change_brlen_scaler_0/0_1_true_network.nw,0.5,/home/luttersh/NetRAX/experiments/data/datasets_t_40_r_2_change_brlen_scaler_0/0_1_BEST_LINKED_FROM_RAXML_inferred_network.nw,BEST,LINKED,FROM_RAXML,0,0,0,358.935,True,2.0,205129.0281,-101833.5554,205161.06100000002,-101849.5718,206979.2348,-102806.5904,-1,-1,-1,-1,4000,0.02083333333,0.2444444444,1.0,0.4193548387,0.2978723404,1.0,0.2978723404,0.1590909091,0.3529411765
/home/luttersh/NetRAX/experiments/data/datasets_t_40_r_2_change_brlen_scaler_0/0_1,40,4,2,4000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.5060680837314407| 'lambda': 7.223841837536964| 'nu': 0.021671525512610895| 'no_of_leaves': 40| 'no_of_hybrids': 2| 'ratio': 0.05| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},2,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_t_40_r_2_change_brlen_scaler_0/0_1_true_network.nw,0.5,/home/luttersh/NetRAX/experiments/data/datasets_t_40_r_2_change_brlen_scaler_0/0_1_AVERAGE_LINKED_FROM_RAXML_inferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,437.531,True,2.0,205129.0281,-101833.5554,205132.4846,-101835.2836,206979.2348,-102806.5904,-1,-1,-1,-1,4000,0.02083333333,0.2444444444,1.0,0.4193548387,0.2978723404,1.0,0.2978723404,0.1590909091,0.3529411765
/home/luttersh/NetRAX/experiments/data/datasets_t_40_r_2_change_brlen_scaler_0/0_2,40,4,2,4000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.5060680837314407| 'lambda': 7.223841837536964| 'nu': 0.021671525512610895| 'no_of_leaves': 40| 'no_of_hybrids': 2| 'ratio': 0.05| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},4,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_t_40_r_2_change_brlen_scaler_0/0_2_true_network.nw,0.5,/home/luttersh/NetRAX/experiments/data/datasets_t_40_r_2_change_brlen_scaler_0/0_2_BEST_LINKED_FROM_RAXML_inferred_network.nw,BEST,LINKED,FROM_RAXML,0,0,0,638.803,True,2.0,276527.8837,-137532.9832,276573.1768,-137555.6297,277808.1287,-138221.0374,-1,-1,-1,-1,4000,0.1224489796,0.119047619,1.0,0.1730769231,0.1818181818,1.0,0.1818181818,0.09411764706,0.32
/home/luttersh/NetRAX/experiments/data/datasets_t_40_r_2_change_brlen_scaler_0/0_2,40,4,2,4000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.5060680837314407| 'lambda': 7.223841837536964| 'nu': 0.021671525512610895| 'no_of_leaves': 40| 'no_of_hybrids': 2| 'ratio': 0.05| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},4,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_t_40_r_2_change_brlen_scaler_0/0_2_true_network.nw,0.5,/home/luttersh/NetRAX/experiments/data/datasets_t_40_r_2_change_brlen_scaler_0/0_2_AVERAGE_LINKED_FROM_RAXML_inferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,560.202,True,2.0,276527.8844,-137532.9835,276570.803,-137554.4428,277808.1287,-138221.0374,-1,-1,-1,-1,4000,0.14,0.119047619,1.0,0.1886792453,0.1818181818,1.0,0.1818181818,0.09411764706,0.25
