name,n_taxa,n_trees,n_reticulations,msa_size,sites_per_tree,sampling_type,simulation_type,celine_params,brlen_scaler,seqgen_params,near_zero_branches_raxml,n_equal_tree_pairs,true_network_weirdness,true_network_path,fixed_reticulation_prob,runtime_raxml,inferred_network_path,likelihood_type,brlen_linkage_type,start_type,timeout,n_random_start_networks,n_parsimony_start_networks,runtime_inference,use_partitioned_msa,n_reticulations_inferred,bic_true,logl_true,bic_inferred,logl_inferred,bic_raxml,logl_raxml,rf_absolute_raxml,rf_relative_raxml,rf_absolute_inferred,rf_relative_inferred,msa_patterns,unrooted_softwired_network_distance,unrooted_hardwired_network_distance,unrooted_displayed_trees_distance,rooted_softwired_network_distance,rooted_hardwired_network_distance,rooted_displayed_trees_distance,rooted_tripartition_distance,rooted_path_multiplicity_distance,rooted_nested_labels_distance,aic_true,aicc_true,aic_raxml,aicc_raxml,aic_inferred,aicc_inferred
/home/luttersh/NetRAX/experiments/data/datasets_A_30_3_run_0_0/0_0,30,8,3,8000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.1644280483365456| 'lambda': 22.457219689277338| 'nu': 0.06737165906783202| 'no_of_leaves': 30| 'no_of_hybrids': 3| 'ratio': 0.1| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_A_30_3_run_0_0/0_0_true_network.nw,0.5,36.55,/home/luttersh/NetRAX/experiments/data/datasets_A_30_3_run_0_0/0_0_BEST_LINKED_FROM_RAXML_inferred_network.nw,BEST,LINKED,FROM_RAXML,0,0,0,1130.59,True,3.0,131248.7403,-64744.79417,131341.3633,-64791.10565,135184.4505,-66786.97964,-1,-1,-1,-1,4696,0.0,0.12903225810000002,1.0,0.37254901960000003,0.2121212121,1.0,0.2285714286,0.1212121212,0.3,129773.5883,129773.7577,133833.9593,133834.1013,129866.2113,129866.3806
/home/luttersh/NetRAX/experiments/data/datasets_A_30_3_run_11_0/0_0,30,8,3,8000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.3666297599775994| 'lambda': 9.214794572431877| 'nu': 0.027644383717295634| 'no_of_leaves': 30| 'no_of_hybrids': 3| 'ratio': 0.1| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_A_30_3_run_11_0/0_0_true_network.nw,0.5,67.818,/home/luttersh/NetRAX/experiments/data/datasets_A_30_3_run_11_0/0_0_AVERAGE_LINKED_RANDOM_inferred_network.nw,AVERAGE,LINKED,RANDOM,0,3,3,11832.371,True,3.0,238132.276,-118186.562,238144.3311,-118192.5896,245814.2732,-122101.891,-1,-1,-1,-1,7583,0.05769230768999999,0.1875,1.0,0.4242424242,0.2647058824,1.0,0.2647058824,0.1764705882,0.5531914894,236657.124,236657.2933,244463.782,244463.924,236669.1791,236669.3484
/home/luttersh/NetRAX/experiments/data/datasets_A_30_3_run_12_0/0_0,30,8,3,8000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.23431852391344543| 'lambda': 24.14916469274584| 'nu': 0.07244749407823751| 'no_of_leaves': 30| 'no_of_hybrids': 3| 'ratio': 0.1| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_A_30_3_run_12_0/0_0_true_network.nw,0.5,58.82899999999999,/home/luttersh/NetRAX/experiments/data/datasets_A_30_3_run_12_0/0_0_BEST_LINKED_FROM_RAXML_inferred_network.nw,BEST,LINKED,FROM_RAXML,0,0,0,484.318,True,2.0,161042.3759,-79641.61199,161010.6291,-79650.51535,166202.8966,-82296.20268,-1,-1,-1,-1,5820,0.09523809524,0.15625,1.0,0.2708333333,0.23529411760000002,1.0,0.2571428571,0.2173913043,0.3902439024,159567.224,159567.3933,164852.4054,164852.5474,159577.0307,159577.1906
/home/luttersh/NetRAX/experiments/data/datasets_A_30_3_run_12_0/0_0,30,8,3,8000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.23431852391344543| 'lambda': 24.14916469274584| 'nu': 0.07244749407823751| 'no_of_leaves': 30| 'no_of_hybrids': 3| 'ratio': 0.1| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_A_30_3_run_12_0/0_0_true_network.nw,0.5,58.82899999999999,/home/luttersh/NetRAX/experiments/data/datasets_A_30_3_run_12_0/0_0_BEST_LINKED_RANDOM_inferred_network.nw,BEST,LINKED,RANDOM,0,3,3,4227.299,True,2.0,161042.3759,-79641.61199,161009.7643,-79650.08294,166202.8966,-82296.20268,-1,-1,-1,-1,5820,0.09523809524,0.09677419355,1.0,0.2553191489,0.2647058824,1.0,0.2857142857,0.2428571429,0.42857142859999997,159567.224,159567.3933,164852.4054,164852.5474,159576.1659,159576.3258
/home/luttersh/NetRAX/experiments/data/datasets_A_30_3_run_12_0/0_0,30,8,3,8000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.23431852391344543| 'lambda': 24.14916469274584| 'nu': 0.07244749407823751| 'no_of_leaves': 30| 'no_of_hybrids': 3| 'ratio': 0.1| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_A_30_3_run_12_0/0_0_true_network.nw,0.5,58.82899999999999,/home/luttersh/NetRAX/experiments/data/datasets_A_30_3_run_12_0/0_0_AVERAGE_LINKED_FROM_RAXML_inferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,514.03,True,2.0,161042.0818,-79641.46492,161010.6291,-79650.51535,166202.8966,-82296.20268,-1,-1,-1,-1,5820,0.09523809524,0.15625,1.0,0.2708333333,0.23529411760000002,1.0,0.2571428571,0.2173913043,0.3902439024,159566.9298,159567.0992,164852.4054,164852.5474,159577.0307,159577.1906
/home/luttersh/NetRAX/experiments/data/datasets_A_30_3_run_12_0/0_0,30,8,3,8000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.23431852391344543| 'lambda': 24.14916469274584| 'nu': 0.07244749407823751| 'no_of_leaves': 30| 'no_of_hybrids': 3| 'ratio': 0.1| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_A_30_3_run_12_0/0_0_true_network.nw,0.5,58.82899999999999,/home/luttersh/NetRAX/experiments/data/datasets_A_30_3_run_12_0/0_0_AVERAGE_LINKED_RANDOM_inferred_network.nw,AVERAGE,LINKED,RANDOM,0,3,3,4528.105,True,2.0,161042.0818,-79641.46492,161009.7643,-79650.08294,166202.8966,-82296.20268,-1,-1,-1,-1,5820,0.09523809524,0.09677419355,1.0,0.2553191489,0.2647058824,1.0,0.2857142857,0.2428571429,0.42857142859999997,159566.9298,159567.0992,164852.4054,164852.5474,159576.1659,159576.3258
/home/luttersh/NetRAX/experiments/data/datasets_A_30_3_run_13_0/0_0,30,8,3,8000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.16583822816276317| 'lambda': 13.905189720099127| 'nu': 0.04171556916029738| 'no_of_leaves': 30| 'no_of_hybrids': 3| 'ratio': 0.1| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_A_30_3_run_13_0/0_0_true_network.nw,0.5,51.46899999999999,/home/luttersh/NetRAX/experiments/data/datasets_A_30_3_run_13_0/0_0_BEST_LINKED_FROM_RAXML_inferred_network.nw,BEST,LINKED,FROM_RAXML,0,0,0,868.803,True,3.0,160643.0719,-79441.95994,160686.18,-79463.51403,169406.0192,-83897.76399,-1,-1,-1,-1,5775,0.019230769230000003,0.1515151515,1.0,0.16949152539999998,0.1764705882,1.0,0.1764705882,0.09230769231000001,0.380952381,159167.9199,159168.0892,168055.528,168055.67,159211.0281,159211.1974
/home/luttersh/NetRAX/experiments/data/datasets_A_30_3_run_13_0/0_0,30,8,3,8000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.16583822816276317| 'lambda': 13.905189720099127| 'nu': 0.04171556916029738| 'no_of_leaves': 30| 'no_of_hybrids': 3| 'ratio': 0.1| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_A_30_3_run_13_0/0_0_true_network.nw,0.5,51.46899999999999,/home/luttersh/NetRAX/experiments/data/datasets_A_30_3_run_13_0/0_0_BEST_LINKED_RANDOM_inferred_network.nw,BEST,LINKED,RANDOM,0,3,3,7288.505,True,3.0,160643.0719,-79441.95994,160639.6317,-79440.23985,169406.0192,-83897.76399,-1,-1,-1,-1,5775,0.019230769230000003,0.1212121212,1.0,0.203125,0.1212121212,1.0,0.1212121212,0.0625,0.3,159167.9199,159168.0892,168055.528,168055.67,159164.4797,159164.649
/home/luttersh/NetRAX/experiments/data/datasets_A_30_3_run_13_0/0_0,30,8,3,8000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.16583822816276317| 'lambda': 13.905189720099127| 'nu': 0.04171556916029738| 'no_of_leaves': 30| 'no_of_hybrids': 3| 'ratio': 0.1| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_A_30_3_run_13_0/0_0_true_network.nw,0.5,51.46899999999999,/home/luttersh/NetRAX/experiments/data/datasets_A_30_3_run_13_0/0_0_AVERAGE_LINKED_FROM_RAXML_inferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,1017.03,True,3.0,160643.0719,-79441.95994,160686.18,-79463.51403,169406.0192,-83897.76399,-1,-1,-1,-1,5775,0.019230769230000003,0.1515151515,1.0,0.16949152539999998,0.1764705882,1.0,0.1764705882,0.09230769231000001,0.380952381,159167.9199,159168.0892,168055.528,168055.67,159211.0281,159211.1974
/home/luttersh/NetRAX/experiments/data/datasets_A_30_3_run_13_0/0_0,30,8,3,8000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.16583822816276317| 'lambda': 13.905189720099127| 'nu': 0.04171556916029738| 'no_of_leaves': 30| 'no_of_hybrids': 3| 'ratio': 0.1| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_A_30_3_run_13_0/0_0_true_network.nw,0.5,51.46899999999999,/home/luttersh/NetRAX/experiments/data/datasets_A_30_3_run_13_0/0_0_AVERAGE_LINKED_RANDOM_inferred_network.nw,AVERAGE,LINKED,RANDOM,0,3,3,8236.405999999999,True,3.0,160643.0719,-79441.95994,160639.6317,-79440.23985,169406.0192,-83897.76399,-1,-1,-1,-1,5775,0.019230769230000003,0.1212121212,1.0,0.203125,0.1212121212,1.0,0.1212121212,0.0625,0.3,159167.9199,159168.0892,168055.528,168055.67,159164.4797,159164.649
/home/luttersh/NetRAX/experiments/data/datasets_A_30_3_run_14_0/0_0,30,8,3,8000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.11482657458656956| 'lambda': 20.098810758288522| 'nu': 0.060296432274865565| 'no_of_leaves': 30| 'no_of_hybrids': 3| 'ratio': 0.1| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_A_30_3_run_14_0/0_0_true_network.nw,0.5,38.401,/home/luttersh/NetRAX/experiments/data/datasets_A_30_3_run_14_0/0_0_BEST_LINKED_FROM_RAXML_inferred_network.nw,BEST,LINKED,FROM_RAXML,0,0,0,333.255,True,2.0,132016.9508,-65128.89939,131994.5568,-65142.47918,132924.3665,-65656.93764,-1,-1,-1,-1,4717,0.08333333333,0.1,1.0,0.225,0.2647058824,1.0,0.3055555556,0.2173913043,0.5333333333,130541.7988,130541.9681,131573.8753,131574.0173,130560.9584,130561.1183
/home/luttersh/NetRAX/experiments/data/datasets_A_30_3_run_14_0/0_0,30,8,3,8000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.11482657458656956| 'lambda': 20.098810758288522| 'nu': 0.060296432274865565| 'no_of_leaves': 30| 'no_of_hybrids': 3| 'ratio': 0.1| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_A_30_3_run_14_0/0_0_true_network.nw,0.5,38.401,/home/luttersh/NetRAX/experiments/data/datasets_A_30_3_run_14_0/0_0_BEST_LINKED_RANDOM_inferred_network.nw,BEST,LINKED,RANDOM,0,3,3,3632.946,True,2.0,132016.9508,-65128.89939,131995.9185,-65143.16004,132924.3665,-65656.93764,-1,-1,-1,-1,4717,0.1388888889,0.1612903226,1.0,0.18421052629999998,0.2121212121,1.0,0.3055555556,0.2916666667,0.5957446809,130541.7988,130541.9681,131573.8753,131574.0173,130562.3201,130562.48
/home/luttersh/NetRAX/experiments/data/datasets_A_30_3_run_14_0/0_0,30,8,3,8000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.11482657458656956| 'lambda': 20.098810758288522| 'nu': 0.060296432274865565| 'no_of_leaves': 30| 'no_of_hybrids': 3| 'ratio': 0.1| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_A_30_3_run_14_0/0_0_true_network.nw,0.5,38.401,/home/luttersh/NetRAX/experiments/data/datasets_A_30_3_run_14_0/0_0_AVERAGE_LINKED_FROM_RAXML_inferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,275.449,True,2.0,132014.5481,-65127.69806,131988.1711,-65139.28633,132924.3665,-65656.93764,-1,-1,-1,-1,4717,0.02777777778,0.03448275862,1.0,0.175,0.2121212121,1.0,0.2571428571,0.19117647059999998,0.42857142859999997,130539.3961,130539.5654,131573.8753,131574.0173,130554.5727,130554.7326
