name,n_taxa,n_trees,n_reticulations,msa_size,sites_per_tree,sampling_type,simulation_type,celine_params,brlen_scaler,seqgen_params,near_zero_branches_raxml,n_equal_tree_pairs,true_network_weirdness,true_network_path,fixed_reticulation_prob,runtime_raxml,inferred_network_path,likelihood_type,brlen_linkage_type,start_type,timeout,n_random_start_networks,n_parsimony_start_networks,runtime_inference,use_partitioned_msa,n_reticulations_inferred,bic_true,logl_true,bic_inferred,logl_inferred,bic_raxml,logl_raxml,rf_absolute_raxml,rf_relative_raxml,rf_absolute_inferred,rf_relative_inferred,msa_patterns,unrooted_softwired_network_distance,unrooted_hardwired_network_distance,unrooted_displayed_trees_distance,rooted_softwired_network_distance,rooted_hardwired_network_distance,rooted_displayed_trees_distance,rooted_tripartition_distance,rooted_path_multiplicity_distance,rooted_nested_labels_distance
/home/luttersh/NetRAX/experiments/data/datasets_A_norandom_40_1_run_32_0/0_0,40,2,1,2000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.49096947054583484| 'lambda': 6.85511812606369| 'nu': 0.02056535437819107| 'no_of_leaves': 40| 'no_of_hybrids': 1| 'ratio': 0.025| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_A_norandom_40_1_run_32_0/0_0_true_network.nw,0.5,33.95,/home/luttersh/NetRAX/experiments/data/datasets_A_norandom_40_1_run_32_0/0_0_BEST_LINKED_FROM_RAXML_inferred_network.nw,BEST,LINKED,FROM_RAXML,0,0,0,102.765,True,1.0,90481.98355,-44676.50268,90485.83303,-44678.42742,92135.17355,-45525.67724,-1,-1,-1,-1,1997,0.0652173913,0.075,1.0,0.1960784314,0.1860465116,1.0,0.1860465116,0.09523809524,0.4
/home/luttersh/NetRAX/experiments/data/datasets_A_norandom_40_1_run_32_0/0_0,40,2,1,2000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.49096947054583484| 'lambda': 6.85511812606369| 'nu': 0.02056535437819107| 'no_of_leaves': 40| 'no_of_hybrids': 1| 'ratio': 0.025| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_A_norandom_40_1_run_32_0/0_0_true_network.nw,0.5,33.95,/home/luttersh/NetRAX/experiments/data/datasets_A_norandom_40_1_run_32_0/0_0_AVERAGE_LINKED_FROM_RAXML_inferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,92.609,True,1.0,90481.98355,-44676.50268,90481.59008,-44676.30594,92135.17355,-45525.67724,-1,-1,-1,-1,1997,0.0652173913,0.075,1.0,0.2307692308,0.2272727273,1.0,0.2272727273,0.1176470588,0.4615384615
/home/luttersh/NetRAX/experiments/data/datasets_A_norandom_40_1_run_33_0/0_0,40,2,1,2000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.181488818170985| 'lambda': 22.644037764728687| 'nu': 0.06793211329418607| 'no_of_leaves': 40| 'no_of_hybrids': 1| 'ratio': 0.025| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_A_norandom_40_1_run_33_0/0_0_true_network.nw,0.5,26.33,/home/luttersh/NetRAX/experiments/data/datasets_A_norandom_40_1_run_33_0/0_0_BEST_LINKED_FROM_RAXML_inferred_network.nw,BEST,LINKED,FROM_RAXML,0,0,0,45.394,True,1.0,43581.69397,-21226.35789,43592.20483,-21231.61332,43930.29688,-21423.23891,-1,-1,-1,-1,1500,0.04651162791,0.1,1.0,0.3137254902,0.3043478261,1.0,0.3043478261,0.1609195402,0.3673469388
/home/luttersh/NetRAX/experiments/data/datasets_A_norandom_40_1_run_33_0/0_0,40,2,1,2000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.181488818170985| 'lambda': 22.644037764728687| 'nu': 0.06793211329418607| 'no_of_leaves': 40| 'no_of_hybrids': 1| 'ratio': 0.025| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_A_norandom_40_1_run_33_0/0_0_true_network.nw,0.5,26.33,/home/luttersh/NetRAX/experiments/data/datasets_A_norandom_40_1_run_33_0/0_0_AVERAGE_LINKED_FROM_RAXML_inferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,52.13,True,1.0,43581.69397,-21226.35789,43592.20483,-21231.61332,43930.29688,-21423.23891,-1,-1,-1,-1,1500,0.04651162791,0.1,1.0,0.3137254902,0.3043478261,1.0,0.3043478261,0.1609195402,0.3673469388
/home/luttersh/NetRAX/experiments/data/datasets_A_norandom_40_1_run_34_0/0_0,40,2,1,2000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.49708748056304664| 'lambda': 8.07206743860965| 'nu': 0.024216202315828952| 'no_of_leaves': 40| 'no_of_hybrids': 1| 'ratio': 0.025| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_A_norandom_40_1_run_34_0/0_0_true_network.nw,0.5,32.83,/home/luttersh/NetRAX/experiments/data/datasets_A_norandom_40_1_run_34_0/0_0_BEST_LINKED_FROM_RAXML_inferred_network.nw,BEST,LINKED,FROM_RAXML,0,0,0,54.457,True,1.0,81855.02945,-40363.025630000004,81860.37419,-40365.698,82662.46936,-40789.32515,-1,-1,-1,-1,1981,0.04545454545,0.1666666667,1.0,0.2549019608,0.1860465116,1.0,0.1860465116,0.09523809524,0.2608695652
/home/luttersh/NetRAX/experiments/data/datasets_A_norandom_40_1_run_34_0/0_0,40,2,1,2000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.49708748056304664| 'lambda': 8.07206743860965| 'nu': 0.024216202315828952| 'no_of_leaves': 40| 'no_of_hybrids': 1| 'ratio': 0.025| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_A_norandom_40_1_run_34_0/0_0_true_network.nw,0.5,32.83,/home/luttersh/NetRAX/experiments/data/datasets_A_norandom_40_1_run_34_0/0_0_AVERAGE_LINKED_FROM_RAXML_inferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,60.31100000000001,True,1.0,81855.02945,-40363.025630000004,81860.37419,-40365.698,82662.46936,-40789.32515,-1,-1,-1,-1,1981,0.04545454545,0.1666666667,1.0,0.2549019608,0.1860465116,1.0,0.1860465116,0.09523809524,0.2608695652
/home/luttersh/NetRAX/experiments/data/datasets_A_norandom_40_1_run_35_0/0_0,40,2,1,2000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.1415141680477004| 'lambda': 19.367408014449047| 'nu': 0.058102224043347146| 'no_of_leaves': 40| 'no_of_hybrids': 1| 'ratio': 0.025| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_A_norandom_40_1_run_35_0/0_0_true_network.nw,0.5,26.559,/home/luttersh/NetRAX/experiments/data/datasets_A_norandom_40_1_run_35_0/0_0_BEST_LINKED_FROM_RAXML_inferred_network.nw,BEST,LINKED,FROM_RAXML,0,0,0,52.996,True,1.0,40401.27153,-19636.14667,40404.41478,-19637.7183,40985.81299,-19950.99696,-1,-1,-1,-1,1416,0.0,0.0,1.0,0.08510638298,0.09756097561,1.0,0.09756097561,0.0487804878,0.1395348837
/home/luttersh/NetRAX/experiments/data/datasets_A_norandom_40_1_run_35_0/0_0,40,2,1,2000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.1415141680477004| 'lambda': 19.367408014449047| 'nu': 0.058102224043347146| 'no_of_leaves': 40| 'no_of_hybrids': 1| 'ratio': 0.025| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_A_norandom_40_1_run_35_0/0_0_true_network.nw,0.5,26.559,/home/luttersh/NetRAX/experiments/data/datasets_A_norandom_40_1_run_35_0/0_0_AVERAGE_LINKED_FROM_RAXML_inferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,57.658,True,1.0,40401.27153,-19636.14667,40404.41478,-19637.7183,40985.81299,-19950.99696,-1,-1,-1,-1,1416,0.0,0.0,1.0,0.08510638298,0.09756097561,1.0,0.09756097561,0.0487804878,0.1395348837
/home/luttersh/NetRAX/experiments/data/datasets_A_norandom_40_1_run_36_0/0_0,40,2,1,2000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.4043470667986374| 'lambda': 11.334162038258924| 'nu': 0.03400248611477677| 'no_of_leaves': 40| 'no_of_hybrids': 1| 'ratio': 0.025| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_A_norandom_40_1_run_36_0/0_0_true_network.nw,0.5,33.289,/home/luttersh/NetRAX/experiments/data/datasets_A_norandom_40_1_run_36_0/0_0_BEST_LINKED_FROM_RAXML_inferred_network.nw,BEST,LINKED,FROM_RAXML,0,0,0,57.292,True,1.0,70961.42552,-34916.22366,70955.743,-34913.38241000001,71060.3182,-34988.24957,-1,-1,-1,-1,1940,0.1395348837,0.1463414634,1.0,0.1777777778,0.1860465116,1.0,0.1860465116,0.09523809524,0.2608695652
/home/luttersh/NetRAX/experiments/data/datasets_A_norandom_40_1_run_36_0/0_0,40,2,1,2000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.4043470667986374| 'lambda': 11.334162038258924| 'nu': 0.03400248611477677| 'no_of_leaves': 40| 'no_of_hybrids': 1| 'ratio': 0.025| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_A_norandom_40_1_run_36_0/0_0_true_network.nw,0.5,33.289,/home/luttersh/NetRAX/experiments/data/datasets_A_norandom_40_1_run_36_0/0_0_AVERAGE_LINKED_FROM_RAXML_inferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,69.513,True,1.0,70961.42552,-34916.22366,70955.743,-34913.38241000001,71060.3182,-34988.24957,-1,-1,-1,-1,1940,0.1395348837,0.1463414634,1.0,0.1777777778,0.1860465116,1.0,0.1860465116,0.09523809524,0.2608695652
