name,n_taxa,n_trees,n_reticulations,msa_size,sites_per_tree,sampling_type,simulation_type,celine_params,brlen_scaler,seqgen_params,near_zero_branches_raxml,n_equal_tree_pairs,true_network_weirdness,true_network_path,fixed_reticulation_prob,runtime_raxml,inferred_network_path,likelihood_type,brlen_linkage_type,start_type,timeout,n_random_start_networks,n_parsimony_start_networks,runtime_inference,use_partitioned_msa,n_reticulations_inferred,bic_true,logl_true,bic_inferred,logl_inferred,bic_raxml,logl_raxml,rf_absolute_raxml,rf_relative_raxml,rf_absolute_inferred,rf_relative_inferred,msa_patterns,unrooted_softwired_network_distance,unrooted_hardwired_network_distance,unrooted_displayed_trees_distance,rooted_softwired_network_distance,rooted_hardwired_network_distance,rooted_displayed_trees_distance,rooted_tripartition_distance,rooted_path_multiplicity_distance,rooted_nested_labels_distance,aic_true,aicc_true,aic_raxml,aicc_raxml,aic_inferred,aicc_inferred
/home/luttersh/NetRAX/experiments/data/datasets_C_20_1_run_19_0/0_0,20,2,1,2000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.1528840392147461| 'lambda': 17.320019912206707| 'nu': 0.05196005973662012| 'no_of_leaves': 20| 'no_of_hybrids': 1| 'ratio': 0.05| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_C_20_1_run_19_0/0_0_true_network.nw,0.5,9.204,/home/luttersh/NetRAX/experiments/data/datasets_C_20_1_run_19_0/0_0_AVERAGE_LINKED_FROM_RAXML_inferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,2.687,False,0.0,28097.51506,-13778.54335,28017.55648,-13759.75733,28017.55652,-13759.75734,-1,-1,-1,-1,954,0.32,0.5416666667,1.0,0.40740740740000003,0.56,1.0,0.6666666667,0.3541666667,0.7333333333,27659.08669,27659.21946,27613.51469,27613.62762,27613.51465,27613.62759
/home/luttersh/NetRAX/experiments/data/datasets_C_20_1_run_1_0/0_0,20,2,1,2000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.19931400197936205| 'lambda': 13.31235112456427| 'nu': 0.03993705337369281| 'no_of_leaves': 20| 'no_of_hybrids': 1| 'ratio': 0.05| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_C_20_1_run_1_0/0_0_true_network.nw,0.5,8.037,/home/luttersh/NetRAX/experiments/data/datasets_C_20_1_run_1_0/0_0_AVERAGE_LINKED_FROM_RAXML_inferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,16.644000000000002,True,0.0,25673.53636,-12518.86914,26588.03294,-12997.3107,26588.03293,-12997.31069,-1,-1,-1,-1,866,0.3181818182,0.25,1.0,0.5714285714,0.52,1.0,0.5769230769,0.3191489362,0.6428571429,25157.73827,25157.92155,26106.62138,26106.78121,26106.6214,26106.78122
/home/luttersh/NetRAX/experiments/data/datasets_C_20_1_run_1_0/0_0,20,2,1,2000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.19931400197936205| 'lambda': 13.31235112456427| 'nu': 0.03993705337369281| 'no_of_leaves': 20| 'no_of_hybrids': 1| 'ratio': 0.05| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_C_20_1_run_1_0/0_0_true_network.nw,0.5,8.037,/home/luttersh/NetRAX/experiments/data/datasets_C_20_1_run_1_0/0_0_AVERAGE_LINKED_FROM_RAXML_inferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,2.276,False,0.0,26597.4246,-13028.49812,26498.65073,-13000.30445,26498.65073,-13000.30445,-1,-1,-1,-1,866,0.3181818182,0.25,1.0,0.5714285714,0.52,1.0,0.5769230769,0.3191489362,0.6428571429,26158.99623,26159.129,26094.6089,26094.72183,26094.6089,26094.72183
/home/luttersh/NetRAX/experiments/data/datasets_C_20_1_run_20_0/0_0,20,2,1,2000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.27614949045949605| 'lambda': 10.897791162197015| 'nu': 0.03269337348659104| 'no_of_leaves': 20| 'no_of_hybrids': 1| 'ratio': 0.05| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_C_20_1_run_20_0/0_0_true_network.nw,0.5,10.811,/home/luttersh/NetRAX/experiments/data/datasets_C_20_1_run_20_0/0_0_AVERAGE_LINKED_FROM_RAXML_inferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,19.912,True,0.0,33222.53531,-16293.36861,33743.21249,-16574.90047,33743.21266,-16574.90056,-1,-1,-1,-1,1234,0.15,0.1578947368,1.0,0.5714285714,0.52,1.0,0.52,0.3191489362,0.5925925926,32706.73723,32706.92051,33261.80112,33261.96094,33261.80094,33261.96077
/home/luttersh/NetRAX/experiments/data/datasets_C_20_1_run_20_0/0_0,20,2,1,2000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.27614949045949605| 'lambda': 10.897791162197015| 'nu': 0.03269337348659104| 'no_of_leaves': 20| 'no_of_hybrids': 1| 'ratio': 0.05| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_C_20_1_run_20_0/0_0_true_network.nw,0.5,10.811,/home/luttersh/NetRAX/experiments/data/datasets_C_20_1_run_20_0/0_0_AVERAGE_LINKED_FROM_RAXML_inferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,4.45,False,0.0,33758.22319,-16608.89741,33652.83461,-16577.39639,33652.83468,-16577.39643,-1,-1,-1,-1,1234,0.15,0.1578947368,1.0,0.5714285714,0.52,1.0,0.52,0.3191489362,0.5925925926,33319.79482,33319.9276,33248.79285,33248.90579,33248.79278,33248.90572
/home/luttersh/NetRAX/experiments/data/datasets_C_20_1_run_21_0/0_0,20,2,1,2000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.40609623319883226| 'lambda': 6.322700835593316| 'nu': 0.01896810250677995| 'no_of_leaves': 20| 'no_of_hybrids': 1| 'ratio': 0.05| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_C_20_1_run_21_0/0_0_true_network.nw,0.5,16.205,/home/luttersh/NetRAX/experiments/data/datasets_C_20_1_run_21_0/0_0_AVERAGE_LINKED_FROM_RAXML_inferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,35.78,True,0.0,52811.52893,-26087.86542,54127.10089,-26766.84467,54127.101,-26766.84473,-1,-1,-1,-1,1871,0.375,0.4782608696,1.0,0.4615384615,0.5,1.0,0.6153846154,0.3191489362,0.7741935484,52295.73085,52295.91413,53645.68946,53645.84929,53645.68935,53645.84918
/home/luttersh/NetRAX/experiments/data/datasets_C_20_1_run_21_0/0_0,20,2,1,2000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.40609623319883226| 'lambda': 6.322700835593316| 'nu': 0.01896810250677995| 'no_of_leaves': 20| 'no_of_hybrids': 1| 'ratio': 0.05| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_C_20_1_run_21_0/0_0_true_network.nw,0.5,16.205,/home/luttersh/NetRAX/experiments/data/datasets_C_20_1_run_21_0/0_0_AVERAGE_LINKED_FROM_RAXML_inferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,4.225,False,0.0,54084.89038,-26772.23101,54041.74188,-26771.85002,54041.74231,-26771.85024,-1,-1,-1,-1,1871,0.375,0.4782608696,1.0,0.4615384615,0.5,1.0,0.6153846154,0.3191489362,0.7741935484,53646.46201,53646.59479,53637.70048,53637.81342,53637.70004,53637.81298
/home/luttersh/NetRAX/experiments/data/datasets_C_20_1_run_22_0/0_0,20,2,1,2000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.4798583019794148| 'lambda': 5.815631773186283| 'nu': 0.01744689531955885| 'no_of_leaves': 20| 'no_of_hybrids': 1| 'ratio': 0.05| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_C_20_1_run_22_0/0_0_true_network.nw,0.5,15.108,/home/luttersh/NetRAX/experiments/data/datasets_C_20_1_run_22_0/0_0_AVERAGE_LINKED_FROM_RAXML_inferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,52.672,True,0.0,48975.7632,-24169.98256,50158.06487,-24782.32666,50158.06526,-24782.32686,-1,-1,-1,-1,1800,0.34615384619999995,0.10526315789999999,1.0,0.41379310340000003,0.15,1.0,0.7241379309999999,0.11904761900000001,0.7741935484,48459.96511,48460.14839,49676.65371,49676.81354,49676.65333,49676.81316
/home/luttersh/NetRAX/experiments/data/datasets_C_20_1_run_22_0/0_0,20,2,1,2000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.4798583019794148| 'lambda': 5.815631773186283| 'nu': 0.01744689531955885| 'no_of_leaves': 20| 'no_of_hybrids': 1| 'ratio': 0.05| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_C_20_1_run_22_0/0_0_true_network.nw,0.5,15.108,/home/luttersh/NetRAX/experiments/data/datasets_C_20_1_run_22_0/0_0_AVERAGE_LINKED_FROM_RAXML_inferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,4.274,False,0.0,50106.44341,-24783.00752,50063.94597,-24782.95207,50063.94637,-24782.95227,-1,-1,-1,-1,1800,0.34615384619999995,0.10526315789999999,1.0,0.41379310340000003,0.15,1.0,0.7241379309999999,0.11904761900000001,0.7741935484,49668.01504,49668.14781,49659.90453,49660.01747,49659.90413,49660.01707
/home/luttersh/NetRAX/experiments/data/datasets_C_20_1_run_23_0/0_0,20,2,1,2000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.107400319228918| 'lambda': 21.21315539612481| 'nu': 0.06363946618837443| 'no_of_leaves': 20| 'no_of_hybrids': 1| 'ratio': 0.05| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_C_20_1_run_23_0/0_0_true_network.nw,0.5,5.622000000000001,/home/luttersh/NetRAX/experiments/data/datasets_C_20_1_run_23_0/0_0_AVERAGE_LINKED_FROM_RAXML_inferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,26.483,True,0.0,22215.45036,-10789.82614,22682.39141,-11044.48993,22682.3914,-11044.48993,-1,-1,-1,-1,704,0.2727272727,0.2857142857,1.0,0.2916666667,0.3913043478,1.0,0.4583333333,0.24444444440000002,0.48,21699.65228,21699.83556,22200.97985,22201.13968,22200.97986,22201.13969
/home/luttersh/NetRAX/experiments/data/datasets_C_20_1_run_23_0/0_0,20,2,1,2000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.107400319228918| 'lambda': 21.21315539612481| 'nu': 0.06363946618837443| 'no_of_leaves': 20| 'no_of_hybrids': 1| 'ratio': 0.05| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_C_20_1_run_23_0/0_0_true_network.nw,0.5,5.622000000000001,/home/luttersh/NetRAX/experiments/data/datasets_C_20_1_run_23_0/0_0_AVERAGE_LINKED_FROM_RAXML_inferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,2.0069999999999997,False,0.0,22747.36976,-11103.47069,22595.41492,-11048.68654,22595.41492,-11048.68654,-1,-1,-1,-1,704,0.2727272727,0.2857142857,1.0,0.2916666667,0.3913043478,1.0,0.4583333333,0.24444444440000002,0.48,22308.94139,22309.07416,22191.37308,22191.48602,22191.37309,22191.48602
/home/luttersh/NetRAX/experiments/data/datasets_C_20_1_run_24_0/0_0,20,2,1,2000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.18515481551437923| 'lambda': 22.91680620327738| 'nu': 0.06875041860983214| 'no_of_leaves': 20| 'no_of_hybrids': 1| 'ratio': 0.05| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_C_20_1_run_24_0/0_0_true_network.nw,0.5,6.813,/home/luttersh/NetRAX/experiments/data/datasets_C_20_1_run_24_0/0_0_AVERAGE_LINKED_FROM_RAXML_inferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,16.595,True,0.0,24717.10989,-12040.6559,25365.91626,-12386.25236,25365.91625,-12386.25235,-1,-1,-1,-1,814,0.2608695652,0.43478260869999996,1.0,0.34615384619999995,0.52,1.0,0.5769230769,0.3191489362,0.5925925926,24201.3118,24201.49508,24884.50471,24884.66453,24884.50471,24884.66454
/home/luttersh/NetRAX/experiments/data/datasets_C_20_1_run_24_0/0_0,20,2,1,2000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.18515481551437923| 'lambda': 22.91680620327738| 'nu': 0.06875041860983214| 'no_of_leaves': 20| 'no_of_hybrids': 1| 'ratio': 0.05| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_C_20_1_run_24_0/0_0_true_network.nw,0.5,6.813,/home/luttersh/NetRAX/experiments/data/datasets_C_20_1_run_24_0/0_0_AVERAGE_LINKED_FROM_RAXML_inferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,2.484,False,0.0,25926.76061,-12693.16612,25282.32121,-12392.13969,25282.32121,-12392.13969,-1,-1,-1,-1,814,0.2608695652,0.43478260869999996,1.0,0.34615384619999995,0.52,1.0,0.5769230769,0.3191489362,0.5925925926,25488.33224,25488.46501,24878.27937,24878.39231,24878.27938,24878.39231
/home/luttersh/NetRAX/experiments/data/datasets_C_20_1_run_25_0/0_0,20,2,1,2000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.3602421737455913| 'lambda': 14.124070847711856| 'nu': 0.04237221254313557| 'no_of_leaves': 20| 'no_of_hybrids': 1| 'ratio': 0.05| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,1,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_C_20_1_run_25_0/0_0_true_network.nw,0.5,10.361,/home/luttersh/NetRAX/experiments/data/datasets_C_20_1_run_25_0/0_0_AVERAGE_LINKED_FROM_RAXML_inferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,18.048,True,0.0,36920.11586,-18142.15889,37643.50228,-18525.04537,37643.50228,-18525.04537,-1,-1,-1,-1,1387,0.2,0.2,1.0,0.2272727273,0.3181818182,1.0,0.3913043478,0.2045454545,0.48,36404.31778,36404.50106,37162.09074,37162.25057,37162.09074,37162.25057
/home/luttersh/NetRAX/experiments/data/datasets_C_20_1_run_25_0/0_0,20,2,1,2000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.3602421737455913| 'lambda': 14.124070847711856| 'nu': 0.04237221254313557| 'no_of_leaves': 20| 'no_of_hybrids': 1| 'ratio': 0.05| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,1,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_C_20_1_run_25_0/0_0_true_network.nw,0.5,10.361,/home/luttersh/NetRAX/experiments/data/datasets_C_20_1_run_25_0/0_0_AVERAGE_LINKED_FROM_RAXML_inferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,2.928,False,0.0,38007.35418,-18733.4629,37549.56657,-18525.76237,37549.56656,-18525.76236,-1,-1,-1,-1,1387,0.2,0.2,1.0,0.2272727273,0.3181818182,1.0,0.3913043478,0.2045454545,0.48,37568.92581,37569.05858,37145.52473,37145.63767,37145.52473,37145.63767
/home/luttersh/NetRAX/experiments/data/datasets_C_20_1_run_26_0/0_0,20,2,1,2000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.11708740747459587| 'lambda': 22.296119200091308| 'nu': 0.06688835760027392| 'no_of_leaves': 20| 'no_of_hybrids': 1| 'ratio': 0.05| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_C_20_1_run_26_0/0_0_true_network.nw,0.5,6.439,/home/luttersh/NetRAX/experiments/data/datasets_C_20_1_run_26_0/0_0_AVERAGE_LINKED_FROM_RAXML_inferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,18.971,True,0.0,24075.58902,-11719.89547,24218.53657,-11812.56251,24218.53653,-11812.56249,-1,-1,-1,-1,798,0.10526315789999999,0.10526315789999999,1.0,0.5,0.52,1.0,0.5769230769,0.3191489362,0.6428571429,23559.79093,23559.97421,23737.12498,23737.28481,23737.12502,23737.28485
/home/luttersh/NetRAX/experiments/data/datasets_C_20_1_run_26_0/0_0,20,2,1,2000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.11708740747459587| 'lambda': 22.296119200091308| 'nu': 0.06688835760027392| 'no_of_leaves': 20| 'no_of_hybrids': 1| 'ratio': 0.05| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_C_20_1_run_26_0/0_0_true_network.nw,0.5,6.439,/home/luttersh/NetRAX/experiments/data/datasets_C_20_1_run_26_0/0_0_AVERAGE_LINKED_FROM_RAXML_inferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,2.194,False,0.0,24281.28657,-11870.4291,24135.42412,-11818.69114,24135.4241,-11818.69114,-1,-1,-1,-1,798,0.10526315789999999,0.10526315789999999,1.0,0.5,0.52,1.0,0.5769230769,0.3191489362,0.6428571429,23842.8582,23842.99097,23731.38227,23731.49521,23731.38228,23731.49522
/home/luttersh/NetRAX/experiments/data/datasets_C_20_1_run_27_0/0_0,20,2,1,2000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.15136089366202893| 'lambda': 18.245094866926888| 'nu': 0.05473528460078066| 'no_of_leaves': 20| 'no_of_hybrids': 1| 'ratio': 0.05| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_C_20_1_run_27_0/0_0_true_network.nw,0.5,7.727,/home/luttersh/NetRAX/experiments/data/datasets_C_20_1_run_27_0/0_0_AVERAGE_LINKED_FROM_RAXML_inferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,3.0069999999999997,True,0.0,31888.87356,-15626.53774,31882.48104,-15644.53475,31882.48103,-15644.53474,-1,-1,-1,-1,1165,0.05555555556,0.11111111109999999,1.0,0.15,0.2,1.0,0.2380952381,0.1627906977,0.4166666667,31373.07548,31373.25876,31401.06948,31401.22931,31401.06949,31401.22932
/home/luttersh/NetRAX/experiments/data/datasets_C_20_1_run_27_0/0_0,20,2,1,2000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.15136089366202893| 'lambda': 18.245094866926888| 'nu': 0.05473528460078066| 'no_of_leaves': 20| 'no_of_hybrids': 1| 'ratio': 0.05| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_C_20_1_run_27_0/0_0_true_network.nw,0.5,7.727,/home/luttersh/NetRAX/experiments/data/datasets_C_20_1_run_27_0/0_0_AVERAGE_LINKED_FROM_RAXML_inferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,2.7460000000000004,False,0.0,31838.81999,-15649.19581,31796.43206,-15649.19511,31796.43205,-15649.19511,-1,-1,-1,-1,1165,0.05555555556,0.11111111109999999,1.0,0.15,0.2,1.0,0.2380952381,0.1627906977,0.4166666667,31400.39162,31400.52439,31392.39022,31392.50315,31392.39023,31392.50316
/home/luttersh/NetRAX/experiments/data/datasets_C_20_1_run_28_0/0_0,20,2,1,2000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.16852431336268198| 'lambda': 16.38763007805478| 'nu': 0.04916289023416434| 'no_of_leaves': 20| 'no_of_hybrids': 1| 'ratio': 0.05| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_C_20_1_run_28_0/0_0_true_network.nw,0.5,6.5120000000000005,/home/luttersh/NetRAX/experiments/data/datasets_C_20_1_run_28_0/0_0_AVERAGE_LINKED_FROM_RAXML_inferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,22.882,True,0.0,27645.85807,-13505.02999,28490.99012,-13948.78929,28490.99013,-13948.78929,-1,-1,-1,-1,953,0.2272727273,0.3333333333,1.0,0.4230769231,0.52,1.0,0.6296296296,0.3541666667,0.7333333333,27130.05998,27130.24326,28009.57858,28009.73841,28009.57858,28009.7384
/home/luttersh/NetRAX/experiments/data/datasets_C_20_1_run_28_0/0_0,20,2,1,2000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.16852431336268198| 'lambda': 16.38763007805478| 'nu': 0.04916289023416434| 'no_of_leaves': 20| 'no_of_hybrids': 1| 'ratio': 0.05| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_C_20_1_run_28_0/0_0_true_network.nw,0.5,6.5120000000000005,/home/luttersh/NetRAX/experiments/data/datasets_C_20_1_run_28_0/0_0_AVERAGE_LINKED_FROM_RAXML_inferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,2.602,False,0.0,28607.98789,-14033.77976,28411.74269,-13956.85043,28411.7427,-13956.85043,-1,-1,-1,-1,953,0.2272727273,0.3333333333,1.0,0.4230769231,0.52,1.0,0.6296296296,0.3541666667,0.7333333333,28169.55952,28169.69229,28007.70087,28007.81381,28007.70086,28007.8138
/home/luttersh/NetRAX/experiments/data/datasets_C_20_1_run_29_0/0_0,20,2,1,2000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.2722619948058203| 'lambda': 13.03977705031662| 'nu': 0.03911933115094986| 'no_of_leaves': 20| 'no_of_hybrids': 1| 'ratio': 0.05| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_C_20_1_run_29_0/0_0_true_network.nw,0.5,8.66,/home/luttersh/NetRAX/experiments/data/datasets_C_20_1_run_29_0/0_0_AVERAGE_LINKED_FROM_RAXML_inferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,17.153,True,0.0,31911.36152,-15637.78172,32184.6549,-15795.62168,32184.6548,-15795.62163,-1,-1,-1,-1,1131,0.2727272727,0.25,1.0,0.5357142857,0.4583333333,1.0,0.4583333333,0.24444444440000002,0.5384615385,31395.56344,31395.74672,31703.24326,31703.40309,31703.24335,31703.40318
/home/luttersh/NetRAX/experiments/data/datasets_C_20_1_run_29_0/0_0,20,2,1,2000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.2722619948058203| 'lambda': 13.03977705031662| 'nu': 0.03911933115094986| 'no_of_leaves': 20| 'no_of_hybrids': 1| 'ratio': 0.05| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_C_20_1_run_29_0/0_0_true_network.nw,0.5,8.66,/home/luttersh/NetRAX/experiments/data/datasets_C_20_1_run_29_0/0_0_AVERAGE_LINKED_FROM_RAXML_inferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,2.6439999999999997,False,0.0,32167.06486,-15813.31825,32099.26021,-15800.60919,32099.26025,-15800.60921,-1,-1,-1,-1,1131,0.2727272727,0.25,1.0,0.5357142857,0.4583333333,1.0,0.4583333333,0.24444444440000002,0.5384615385,31728.63649,31728.76926,31695.21842,31695.33135,31695.21837,31695.33131
/home/luttersh/NetRAX/experiments/data/datasets_C_20_1_run_2_0/0_0,20,2,1,2000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.28540501117816175| 'lambda': 6.528024794828038| 'nu': 0.019584074384484115| 'no_of_leaves': 20| 'no_of_hybrids': 1| 'ratio': 0.05| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_C_20_1_run_2_0/0_0_true_network.nw,0.5,11.608,/home/luttersh/NetRAX/experiments/data/datasets_C_20_1_run_2_0/0_0_AVERAGE_LINKED_FROM_RAXML_inferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,28.218000000000004,True,0.0,45106.34981,-22235.27586,45589.83102,-22498.20974,45589.83096,-22498.20971,-1,-1,-1,-1,1693,0.375,0.40909090909999996,1.0,0.4814814815,0.4583333333,1.0,0.52,0.2826086957,0.6428571429,44590.55173,44590.73501,45108.41941,45108.57924,45108.41947,45108.5793
/home/luttersh/NetRAX/experiments/data/datasets_C_20_1_run_2_0/0_0,20,2,1,2000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.28540501117816175| 'lambda': 6.528024794828038| 'nu': 0.019584074384484115| 'no_of_leaves': 20| 'no_of_hybrids': 1| 'ratio': 0.05| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_C_20_1_run_2_0/0_0_true_network.nw,0.5,11.608,/home/luttersh/NetRAX/experiments/data/datasets_C_20_1_run_2_0/0_0_AVERAGE_LINKED_FROM_RAXML_inferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,3.437,False,0.0,45797.6663,-22628.61896,45507.21477,-22504.58647,45507.2148,-22504.58648,-1,-1,-1,-1,1693,0.375,0.40909090909999996,1.0,0.4814814815,0.4583333333,1.0,0.52,0.2826086957,0.6428571429,45359.23793,45359.3707,45103.17297,45103.2859,45103.17294,45103.28588
