name,n_taxa,n_trees,n_reticulations,msa_size,sites_per_tree,sampling_type,simulation_type,celine_params,brlen_scaler,seqgen_params,near_zero_branches_raxml,n_equal_tree_pairs,true_network_weirdness,true_network_path,fixed_reticulation_prob,inferred_network_path,likelihood_type,brlen_linkage_type,start_type,timeout,n_random_start_networks,n_parsimony_start_networks,runtime_inference,use_partitioned_msa,n_reticulations_inferred,bic_true,logl_true,bic_inferred,logl_inferred,bic_raxml,logl_raxml,rf_absolute_raxml,rf_relative_raxml,rf_absolute_inferred,rf_relative_inferred,msa_patterns,unrooted_softwired_network_distance,unrooted_hardwired_network_distance,unrooted_displayed_trees_distance,rooted_softwired_network_distance,rooted_hardwired_network_distance,rooted_displayed_trees_distance,rooted_tripartition_distance,rooted_path_multiplicity_distance,rooted_nested_labels_distance
/home/luttersh/NetRAX/experiments/data/datasets_t_30_r_3_standard_0/0_0,30,8,3,8000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.1749213966566307| 'lambda': 20.037138535079492| 'nu': 0.06011141560523848| 'no_of_leaves': 30| 'no_of_hybrids': 3| 'ratio': 0.1| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_t_30_r_3_standard_0/0_0_true_network.nw,0.5,/home/luttersh/NetRAX/experiments/data/datasets_t_30_r_3_standard_0/0_0_BEST_LINKED_FROM_RAXML_inferred_network.nw,BEST,LINKED,FROM_RAXML,0,0,0,890.33,True,3.0,141504.7617,-69872.80486,141517.4684,-69879.15823,150695.4852,-74542.49699,-1,-1,-1,-1,5122,0.04545454545,0.2285714286,1.0,0.3571428571,0.2285714286,1.0,0.2285714286,0.1212121212,0.2564102564
/home/luttersh/NetRAX/experiments/data/datasets_t_30_r_3_standard_0/0_0,30,8,3,8000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.1749213966566307| 'lambda': 20.037138535079492| 'nu': 0.06011141560523848| 'no_of_leaves': 30| 'no_of_hybrids': 3| 'ratio': 0.1| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_t_30_r_3_standard_0/0_0_true_network.nw,0.5,/home/luttersh/NetRAX/experiments/data/datasets_t_30_r_3_standard_0/0_0_AVERAGE_LINKED_FROM_RAXML_inferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,1009.487,True,3.0,141504.7617,-69872.80486,141517.4684,-69879.15823,150695.4852,-74542.49699,-1,-1,-1,-1,5122,0.04545454545,0.2285714286,1.0,0.3571428571,0.2285714286,1.0,0.2285714286,0.1212121212,0.2564102564
/home/luttersh/NetRAX/experiments/data/datasets_t_30_r_4_standard_0/0_0,30,16,4,16000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.14082266164170798| 'lambda': 22.616061265853702| 'nu': 0.0678481837975611| 'no_of_leaves': 30| 'no_of_hybrids': 4| 'ratio': 0.13333333333333333| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_t_30_r_4_standard_0/0_0_true_network.nw,0.5,/home/luttersh/NetRAX/experiments/data/datasets_t_30_r_4_standard_0/0_0_BEST_LINKED_FROM_RAXML_inferred_network.nw,BEST,LINKED,FROM_RAXML,0,0,0,6489.661,True,4.0,281470.2767,-139309.2503,281571.0806,-139359.6523,306118.0305,-151737.7796,-1,-1,-1,-1,10228,0.03370786517,0.2222222222,0.4,0.5877862595,0.2222222222,0.4,0.2222222222,0.1194029851,0.3636363636
/home/luttersh/NetRAX/experiments/data/datasets_t_30_r_4_standard_0/0_0,30,16,4,16000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.14082266164170798| 'lambda': 22.616061265853702| 'nu': 0.0678481837975611| 'no_of_leaves': 30| 'no_of_hybrids': 4| 'ratio': 0.13333333333333333| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_t_30_r_4_standard_0/0_0_true_network.nw,0.5,/home/luttersh/NetRAX/experiments/data/datasets_t_30_r_4_standard_0/0_0_AVERAGE_LINKED_FROM_RAXML_inferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,6515.313,True,4.0,281470.2767,-139309.2503,281564.9677,-139356.5958,306118.0305,-151737.7796,-1,-1,-1,-1,10228,0.03370786517,0.2222222222,0.4,0.5877862595,0.2222222222,0.4,0.2222222222,0.1194029851,0.3636363636
/home/luttersh/NetRAX/experiments/data/datasets_t_35_r_1_standard_0/0_0,35,2,1,2000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.24125674550546705| 'lambda': 14.29157869811684| 'nu': 0.042874736094350524| 'no_of_leaves': 35| 'no_of_hybrids': 1| 'ratio': 0.02857142857142857| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_t_35_r_1_standard_0/0_0_true_network.nw,0.5,/home/luttersh/NetRAX/experiments/data/datasets_t_35_r_1_standard_0/0_0_BEST_LINKED_FROM_RAXML_inferred_network.nw,BEST,LINKED,FROM_RAXML,0,0,0,5.308,True,0.0,51643.36698,-25319.65221,51658.11681,-25349.339630000002,51658.11681,-25349.339630000002,-1,-1,-1,-1,1734,0.08823529412,0.08823529412,1.0,0.1388888889,0.1388888889,1.0,0.1891891892,0.1216216216,0.4545454545
/home/luttersh/NetRAX/experiments/data/datasets_t_35_r_1_standard_0/0_0,35,2,1,2000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.24125674550546705| 'lambda': 14.29157869811684| 'nu': 0.042874736094350524| 'no_of_leaves': 35| 'no_of_hybrids': 1| 'ratio': 0.02857142857142857| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_t_35_r_1_standard_0/0_0_true_network.nw,0.5,/home/luttersh/NetRAX/experiments/data/datasets_t_35_r_1_standard_0/0_0_AVERAGE_LINKED_FROM_RAXML_inferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,18.527,True,1.0,51643.36698,-25319.65221,51642.89755,-25319.4175,51658.11681,-25349.339630000002,-1,-1,-1,-1,1734,0.05882352941,0.05882352941,1.0,0.1111111111,0.1111111111,1.0,0.1111111111,0.05555555556,0.3720930233
/home/luttersh/NetRAX/experiments/data/datasets_t_35_r_2_standard_0/0_0,35,4,2,4000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.3248962524614459| 'lambda': 10.832378746566693| 'nu': 0.03249713623970008| 'no_of_leaves': 35| 'no_of_hybrids': 2| 'ratio': 0.05714285714285714| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_t_35_r_2_standard_0/0_0_true_network.nw,0.5,/home/luttersh/NetRAX/experiments/data/datasets_t_35_r_2_standard_0/0_0_BEST_LINKED_FROM_RAXML_inferred_network.nw,BEST,LINKED,FROM_RAXML,0,0,0,268.63599999999997,True,2.0,116640.7139,-57656.79068999999,116724.4852,-57698.67632000001,121051.12199999999,-59909.392320000006,-1,-1,-1,-1,3714,0.0,0.1621621622,1.0,0.3148148148,0.275,1.0,0.275,0.1558441558,0.3181818182
/home/luttersh/NetRAX/experiments/data/datasets_t_35_r_2_standard_0/0_0,35,4,2,4000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.3248962524614459| 'lambda': 10.832378746566693| 'nu': 0.03249713623970008| 'no_of_leaves': 35| 'no_of_hybrids': 2| 'ratio': 0.05714285714285714| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_t_35_r_2_standard_0/0_0_true_network.nw,0.5,/home/luttersh/NetRAX/experiments/data/datasets_t_35_r_2_standard_0/0_0_AVERAGE_LINKED_FROM_RAXML_inferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,345.539,True,2.0,116640.7139,-57656.79068999999,116673.8299,-57673.348679999996,121051.12199999999,-59909.392320000006,-1,-1,-1,-1,3714,0.0,0.1621621622,1.0,0.3148148148,0.275,1.0,0.275,0.1558441558,0.3181818182
/home/luttersh/NetRAX/experiments/data/datasets_t_35_r_3_standard_0/0_0,35,8,3,8000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.34233327223067| 'lambda': 13.441819353863387| 'nu': 0.040325458061590165| 'no_of_leaves': 35| 'no_of_hybrids': 3| 'ratio': 0.08571428571428572| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,2,0.07142857142857142,/home/luttersh/NetRAX/experiments/data/datasets_t_35_r_3_standard_0/0_0_true_network.nw,0.5,/home/luttersh/NetRAX/experiments/data/datasets_t_35_r_3_standard_0/0_0_BEST_LINKED_FROM_RAXML_inferred_network.nw,BEST,LINKED,FROM_RAXML,0,0,0,585.436,True,2.0,246221.5203,-122157.5267,246174.4862,-122159.0948,255019.6854,-126631.8646,-1,-1,-1,-1,7555,0.04651162791,0.1351351351,1.0,0.24,0.2051282051,1.0,0.2051282051,0.1428571429,0.3111111111
/home/luttersh/NetRAX/experiments/data/datasets_t_35_r_3_standard_0/0_0,35,8,3,8000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.34233327223067| 'lambda': 13.441819353863387| 'nu': 0.040325458061590165| 'no_of_leaves': 35| 'no_of_hybrids': 3| 'ratio': 0.08571428571428572| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,2,0.07142857142857142,/home/luttersh/NetRAX/experiments/data/datasets_t_35_r_3_standard_0/0_0_true_network.nw,0.5,/home/luttersh/NetRAX/experiments/data/datasets_t_35_r_3_standard_0/0_0_AVERAGE_LINKED_FROM_RAXML_inferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,657.3969999999998,True,2.0,246208.7319,-122151.1325,246174.4862,-122159.0948,255019.6854,-126631.8646,-1,-1,-1,-1,7555,0.04651162791,0.1351351351,1.0,0.24,0.2051282051,1.0,0.2051282051,0.1428571429,0.3111111111
/home/luttersh/NetRAX/experiments/data/datasets_t_35_r_4_standard_0/0_0,35,16,4,16000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.15485163459133905| 'lambda': 23.057678142315808| 'nu': 0.06917303442694743| 'no_of_leaves': 35| 'no_of_hybrids': 4| 'ratio': 0.11428571428571428| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,1,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_t_35_r_4_standard_0/0_0_true_network.nw,0.5,/home/luttersh/NetRAX/experiments/data/datasets_t_35_r_4_standard_0/0_0_BEST_LINKED_FROM_RAXML_inferred_network.nw,BEST,LINKED,FROM_RAXML,0,0,0,8055.388000000001,True,4.0,347954.5211,-172468.3916,348722.7959,-172852.5291,372675.63399999996,-184934.8336,-1,-1,-1,-1,12214,0.07594936709,0.175,0.0,0.3402061856,0.2380952381,0.6666666667,0.2380952381,0.1282051282,0.36
/home/luttersh/NetRAX/experiments/data/datasets_t_35_r_4_standard_0/0_0,35,16,4,16000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.15485163459133905| 'lambda': 23.057678142315808| 'nu': 0.06917303442694743| 'no_of_leaves': 35| 'no_of_hybrids': 4| 'ratio': 0.11428571428571428| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,1,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_t_35_r_4_standard_0/0_0_true_network.nw,0.5,/home/luttersh/NetRAX/experiments/data/datasets_t_35_r_4_standard_0/0_0_AVERAGE_LINKED_FROM_RAXML_inferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,8838.849,True,4.0,347954.5211,-172468.3916,348722.7959,-172852.5291,372675.63399999996,-184934.8336,-1,-1,-1,-1,12214,0.07594936709,0.175,0.0,0.3402061856,0.2380952381,0.6666666667,0.2380952381,0.1282051282,0.36
/home/luttersh/NetRAX/experiments/data/datasets_t_40_r_1_standard_0/0_0,40,2,1,2000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.153359258788833| 'lambda': 17.900439518877693| 'nu': 0.05370131855663308| 'no_of_leaves': 40| 'no_of_hybrids': 1| 'ratio': 0.025| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_t_40_r_1_standard_0/0_0_true_network.nw,0.5,/home/luttersh/NetRAX/experiments/data/datasets_t_40_r_1_standard_0/0_0_BEST_LINKED_FROM_RAXML_inferred_network.nw,BEST,LINKED,FROM_RAXML,0,0,0,61.196999999999996,True,1.0,42572.821860000004,-20721.921830000007,42572.47924,-20721.75053,42978.25746,-20947.2192,-1,-1,-1,-1,1462,0.0,0.1219512195,1.0,0.3888888889,0.3404255319,1.0,0.3404255319,0.1818181818,0.3333333333
/home/luttersh/NetRAX/experiments/data/datasets_t_40_r_1_standard_0/0_0,40,2,1,2000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.153359258788833| 'lambda': 17.900439518877693| 'nu': 0.05370131855663308| 'no_of_leaves': 40| 'no_of_hybrids': 1| 'ratio': 0.025| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_t_40_r_1_standard_0/0_0_true_network.nw,0.5,/home/luttersh/NetRAX/experiments/data/datasets_t_40_r_1_standard_0/0_0_AVERAGE_LINKED_FROM_RAXML_inferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,67.61,True,1.0,42572.821860000004,-20721.921830000007,42572.47924,-20721.75053,42978.25746,-20947.2192,-1,-1,-1,-1,1462,0.0,0.1219512195,1.0,0.3888888889,0.3404255319,1.0,0.3404255319,0.1818181818,0.3333333333
/home/luttersh/NetRAX/experiments/data/datasets_t_40_r_2_standard_0/0_0,40,4,2,4000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.18827782519593944| 'lambda': 24.058150605229255| 'nu': 0.07217445181568777| 'no_of_leaves': 40| 'no_of_hybrids': 2| 'ratio': 0.05| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_t_40_r_2_standard_0/0_0_true_network.nw,0.5,/home/luttersh/NetRAX/experiments/data/datasets_t_40_r_2_standard_0/0_0_BEST_LINKED_FROM_RAXML_inferred_network.nw,BEST,LINKED,FROM_RAXML,0,0,0,229.00099999999998,True,2.0,86017.05202,-42277.56733999999,86039.19572,-42288.63918,88384.70706,-43509.32657,-1,-1,-1,-1,2993,0.0,0.0,1.0,0.03846153846,0.0487804878,1.0,0.0487804878,0.0243902439,0.04651162791
/home/luttersh/NetRAX/experiments/data/datasets_t_40_r_2_standard_0/0_0,40,4,2,4000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.18827782519593944| 'lambda': 24.058150605229255| 'nu': 0.07217445181568777| 'no_of_leaves': 40| 'no_of_hybrids': 2| 'ratio': 0.05| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_t_40_r_2_standard_0/0_0_true_network.nw,0.5,/home/luttersh/NetRAX/experiments/data/datasets_t_40_r_2_standard_0/0_0_AVERAGE_LINKED_FROM_RAXML_inferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,262.228,True,2.0,86017.05202,-42277.56733999999,86039.19572,-42288.63918,88384.70706,-43509.32657,-1,-1,-1,-1,2993,0.0,0.0,1.0,0.03846153846,0.0487804878,1.0,0.0487804878,0.0243902439,0.04651162791
/home/luttersh/NetRAX/experiments/data/datasets_t_40_r_3_standard_0/0_0,40,8,3,8000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.2615938221260218| 'lambda': 16.05367462989483| 'nu': 0.04816102388968449| 'no_of_leaves': 40| 'no_of_hybrids': 3| 'ratio': 0.075| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_t_40_r_3_standard_0/0_0_true_network.nw,0.5,/home/luttersh/NetRAX/experiments/data/datasets_t_40_r_3_standard_0/0_0_BEST_LINKED_FROM_RAXML_inferred_network.nw,BEST,LINKED,FROM_RAXML,0,0,0,1510.264,True,3.0,230368.8097,-114157.6427,230432.8695,-114189.6725,236247.4544,-117173.0215,-1,-1,-1,-1,7261,0.0,0.1627906977,1.0,0.2816901408,0.2765957447,1.0,0.2916666667,0.1573033708,0.3076923077
/home/luttersh/NetRAX/experiments/data/datasets_t_40_r_3_standard_0/0_0,40,8,3,8000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.2615938221260218| 'lambda': 16.05367462989483| 'nu': 0.04816102388968449| 'no_of_leaves': 40| 'no_of_hybrids': 3| 'ratio': 0.075| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_t_40_r_3_standard_0/0_0_true_network.nw,0.5,/home/luttersh/NetRAX/experiments/data/datasets_t_40_r_3_standard_0/0_0_AVERAGE_LINKED_FROM_RAXML_inferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,1915.141,True,3.0,230368.8097,-114157.6427,230370.64399999997,-114158.5598,236247.4544,-117173.0215,-1,-1,-1,-1,7261,0.0,0.1627906977,1.0,0.2816901408,0.2765957447,1.0,0.2916666667,0.1573033708,0.3076923077
/home/luttersh/NetRAX/experiments/data/datasets_t_40_r_4_standard_0/0_0,40,16,4,16000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.16367032552684185| 'lambda': 23.69440850777188| 'nu': 0.07108322552331564| 'no_of_leaves': 40| 'no_of_hybrids': 4| 'ratio': 0.1| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_t_40_r_4_standard_0/0_0_true_network.nw,0.5,/home/luttersh/NetRAX/experiments/data/datasets_t_40_r_4_standard_0/0_0_BEST_LINKED_FROM_RAXML_inferred_network.nw,BEST,LINKED,FROM_RAXML,0,0,0,6442.849,True,4.0,305205.0646,-151011.5947,305315.5954,-151066.8601,329279.3396,-163155.686,-1,-1,-1,-1,10935,0.0,0.02380952381,1.0,0.1408450704,0.1555555556,1.0,0.1555555556,0.09195402299,0.16
/home/luttersh/NetRAX/experiments/data/datasets_t_40_r_4_standard_0/0_0,40,16,4,16000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.16367032552684185| 'lambda': 23.69440850777188| 'nu': 0.07108322552331564| 'no_of_leaves': 40| 'no_of_hybrids': 4| 'ratio': 0.1| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_t_40_r_4_standard_0/0_0_true_network.nw,0.5,/home/luttersh/NetRAX/experiments/data/datasets_t_40_r_4_standard_0/0_0_AVERAGE_LINKED_FROM_RAXML_inferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,7986.597,True,4.0,305205.0646,-151011.5947,305230.2574,-151024.1911,329279.3396,-163155.686,-1,-1,-1,-1,10935,0.0,0.02380952381,1.0,0.1408450704,0.1555555556,1.0,0.1555555556,0.09195402299,0.16
